Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4710	-3704.071	-3710.524	6.452734	0.5090019	0.1817948	0.118533	0.0604169	0.292072	0.161204	0.188226	0.179153	0.102291	0.385225	0.162143	0.109445	0.221996	0.477967	0.0994496	0.0609362	0.119232	0.151266	0.0965572	0.105639	0.1514588	-0.008834802	0.0226647	0.527696	0.00467258	0.00054514	0.442725	0.00169622	0.02608846	-1.887441	0.000266004	0.023977	0.334506	3.64125	0.300361	0.308772	0.135778	0.255089	0.01725366	1.512054
4720	-3704.759	-3708.254	3.495108	0.5134316	0.2160906	0.0917411	0.115281	0.316232	0.143829	0.199816	0.291507	0.089872	0.382601	0.169436	0.101942	0.334058	0.350167	0.139507	0.0513532	0.145188	0.112293	0.118431	0.0637468	0.1280579	-0.04524488	0.0242249	0.494806	0.00499423	0.00053416	0.473202	0.00223919	0.08996562	-2.055273	0.000888172	0.0435432	0.424335	3.53123	0.295824	0.289819	0.139385	0.274972	0.04472074	2.01172
4730	-3712.525	-3718.331	5.806353	0.5125907	0.2538991	0.21457	0.0792199	0.351416	0.105425	0.123394	0.242669	0.0837377	0.314783	0.252453	0.0891103	0.142123	0.132341	0.106626	0.0817599	0.133533	0.315455	0.0864903	0.0783686	0.1567007	0.02776327	0.0252895	0.607748	0.00631821	0.00267246	0.355781	0.00219071	0.1004095	-1.853418	0.00229848	0.0695199	0.509636	3.41855	0.297882	0.296885	0.126385	0.278847	0.1281728	0.7833918
4740	-3712.612	-3713.642	1.029413	0.5256456	0.2171117	0.0909355	0.137167	0.342083	0.145733	0.210624	0.271761	0.102339	0.418429	0.162021	0.155567	0.249017	0.156207	0.345475	0.114586	0.126531	0.0681417	0.184312	0.425293	0.2041611	0.08972537	0.0198419	0.600899	0.00665644	0.00286987	0.367181	0.00255164	0.05927423	-1.588846	0.00091526	0.0441935	0.426827	3.52806	0.285183	0.327694	0.122973	0.26415	0.1489996	0.3978147
4750	-3713.078	-3711.515	-1.563427	0.5174637	0.2160363	0.0718599	0.0509715	0.450908	0.194078	0.151581	0.230665	0.0695031	0.558543	0.257627	0.143779	0.26257	0.203066	0.092446	0.0829883	0.183982	0.455732	0.0439525	0.144242	0.1523783	-0.002831048	0.00986192	0.606848	0.00810212	0.00312059	0.370816	0.00125102	0.06025963	-1.881389	0.000886747	0.0435087	0.424202	3.5314	0.311163	0.302329	0.121274	0.265234	0.05742858	1.049297
4760	-3701.35	-3705.118	3.767638	0.6107717	0.1949883	0.0952022	0.0799857	0.225466	0.129891	0.146872	0.13201	0.0489611	0.437861	0.149423	0.109803	0.383653	0.151028	0.152137	0.0643094	0.196397	0.161503	0.17334	0.117896	0.1054833	0.1702348	0.0129343	0.472117	0.0107938	0.00595269	0.491246	0.00695656	0.03012503	-2.249202	0.000444814	0.0309352	0.370452	3.59817	0.315738	0.296435	0.13631	0.251516	0.2003598	0.1503547
4770	-3715.197	-3717.615	2.418236	0.4882005	0.1962657	0.0850265	0.0935718	0.248336	0.127766	0.141412	0.179773	0.0618155	0.355524	0.270789	0.250953	0.207879	0.113897	0.319102	0.165714	0.191478	0.31999	0.0552574	0.161948	0.1848533	0.1789539	0.0161951	0.371961	0.00393544	0.00919566	0.594562	0.00415039	0.009997167	-1.688193	0.0004658	0.0316493	0.373842	3.59404	0.315393	0.295603	0.140256	0.248747	0.1889511	0.05290876
4780	-3713.262	-3711.978	-1.283102	0.5455464	0.2019964	0.154925	0.105234	0.306887	0.140129	0.106167	0.168512	0.0953605	0.821799	0.410275	0.307577	0.105932	0.183148	0.141681	0.0671164	0.130122	0.273334	0.101374	0.240974	0.1806541	-0.1376568	0.0093521	0.549243	0.00262161	0.0115781	0.413275	0.01393	0.2279183	-1.711171	0.000568712	0.0349351	0.388848	3.57565	0.307753	0.304847	0.117142	0.270258	0.09026144	2.52509
4790	-3719.142	-3711.562	-7.580484	0.5041023	0.2099442	0.140714	0.041028	0.357437	0.167127	0.198624	0.278285	0.0925567	0.416327	0.581829	0.141538	0.409827	0.210513	0.0657022	0.0664701	0.143746	0.376522	0.219986	0.115053	0.2026032	0.04209118	0.0138859	0.560349	0.0039594	0.0125434	0.39505	0.0142116	0.2365576	-1.596506	0.000736668	0.039702	0.409109	3.55045	0.286758	0.307475	0.124374	0.281393	0.2786488	0.8489454
4800	-3716.108	-3715.558	-0.5508311	0.479063	0.2028247	0.0805045	0.103261	0.413508	0.138453	0.296288	0.284164	0.0740121	0.370162	0.277733	0.0649062	0.242958	0.19959	0.149152	0.0739301	0.154538	0.107914	0.0640855	0.114733	0.1914243	-0.2550157	0.00980139	0.563524	0.00731341	0.0147722	0.397289	0.00729965	0.3063084	-1.653263	0.000584814	0.0354208	0.39099	3.573	0.288733	0.302804	0.143249	0.265214	0.05129271	5.971774
4810	-3709.938	-3712.589	2.651207	0.5381076	0.195442	0.254971	0.106838	0.197659	0.110165	0.123742	0.134803	0.0945392	0.455342	0.122771	0.152424	0.213718	0.193593	0.249619	0.0892723	0.441936	0.108066	0.367689	0.152583	0.2058732	-0.07557751	0.0107203	0.601705	0.00799029	0.0187189	0.353595	0.00727048	0.09577516	-1.580495	0.000452188	0.031188	0.371657	3.5967	0.302881	0.303046	0.115326	0.278748	0.02019765	4.741896
4820	-3713.021	-3715.343	2.321636	0.4949117	0.2124623	0.0997921	0.066021	0.220754	0.179268	0.177578	0.220417	0.0953245	0.279039	0.119157	0.126039	0.431815	0.306711	0.080683	0.108039	0.0988243	0.461153	0.0465366	0.226609	0.1284273	-0.06085354	0.0106165	0.59588	0.0144879	0.0185377	0.359389	0.00108907	0.07282087	-2.052392	0.000796376	0.0412601	0.415394	3.54255	0.299381	0.291281	0.137484	0.271853	0.01196733	6.084974
4830	-3709.426	-3714.994	5.568364	0.5925054	0.2218382	0.358277	0.185964	0.222743	0.110795	0.135734	0.148971	0.0806423	0.341341	0.152267	0.118391	0.258903	0.176974	0.317455	0.0903266	0.155052	0.0862354	0.14667	0.100946	0.1749417	-0.1643316	0.0129201	0.559604	0.0207267	0.00762303	0.398529	0.00059761	0.1702481	-1.743303	0.00104802	0.0472471	0.438224	3.51348	0.265531	0.310753	0.132438	0.291279	0.005916578	28.77476
4840	-3708.391	-3712.466	4.074883	0.5321898	0.1787123	0.0444194	0.0248952	0.235746	0.139169	0.147845	0.118629	0.0595038	0.37157	0.23843	0.117403	0.352364	0.10397	0.0964271	0.0517134	0.14621	0.243143	0.0659537	0.166965	0.1260346	0.03279442	0.00664986	0.579083	0.00869553	0.0168851	0.388362	0.000324547	0.03826155	-2.071198	0.000233322	0.0224673	0.32587	3.65143	0.284165	0.306731	0.129398	0.279706	0.07105597	0.5384706
4850	-3711.06	-3709.196	-1.86429	0.5702732	0.2267955	0.0653053	0.0502986	0.274072	0.175609	0.198681	0.201232	0.0689253	0.602109	0.294463	0.209151	0.39868	0.224416	0.151733	0.0772346	0.168618	0.130733	0.103679	0.0661334	0.1469878	-0.3362527	0.0142708	0.498744	0.0109157	0.00601612	0.467197	0.00285686	0.3797979	-1.917406	0.00120067	0.0505222	0.449933	3.49834	0.278678	0.297854	0.131043	0.292424	0.04354519	8.721924
4860	-3714.786	-3707.979	-6.807026	0.4168877	0.1898659	0.626434	0.253328	0.42515	0.193	0.268174	0.249579	0.068365	0.468473	0.117239	0.143437	0.209329	0.231374	0.18661	0.0641591	0.661034	0.104992	0.11396	0.272947	0.1788352	-0.03531591	0.0102164	0.588483	0.0119853	0.00643161	0.380101	0.00278289	0.1628068	-1.72129	0.000367435	0.0281413	0.356695	3.6148	0.280548	0.321207	0.126478	0.271768	0.1274909	1.277007
4870	-3709.177	-3712.73	3.553408	0.573732	0.207187	0.099783	0.136616	0.348184	0.118863	0.164012	0.289812	0.0760197	0.40207	0.236085	0.189945	0.225719	0.203834	0.137918	0.0592485	0.0814201	0.231835	0.121685	0.161192	0.1627996	0.005388951	0.0108625	0.521657	0.015851	0.00505392	0.436798	0.00977692	0.1213593	-1.815235	0.00067494	0.0380218	0.402153	3.55915	0.269922	0.315703	0.131346	0.283029	0.1267483	0.957483
4880	-3714.947	-3712.843	-2.10417	0.5798007	0.1858126	0.184758	0.118257	0.400022	0.118273	0.280182	0.330399	0.0740218	0.577557	0.132694	0.231392	0.396337	0.230537	0.0921482	0.110446	0.108924	0.127977	0.228492	0.0911716	0.2413632	0.1048046	0.0071295	0.541367	0.00993705	0.00341322	0.433128	0.00502455	0.004872557	-1.421453	0.000313511	0.0260126	0.345629	3.62804	0.288831	0.304751	0.133316	0.273102	0.1096771	0.04442637
4890	-3699.954	-3704.506	4.55237	0.5456071	0.1914797	0.251543	0.117	0.212448	0.126398	0.134896	0.150422	0.0882217	0.463807	0.270983	0.149219	0.215953	0.277378	0.157073	0.0651808	0.196663	0.236562	0.129338	0.21109	0.1950358	-0.04174741	0.0101888	0.548311	0.00739195	0.0121491	0.418701	0.00325794	0.07292445	-1.634572	0.000390669	0.0290092	0.361057	3.60954	0.290747	0.297002	0.128593	0.283658	0.03117704	2.339044
4900	-3718.163	-3714.146	-4.017001	0.6195451	0.2461793	0.2803	0.140444	0.265549	0.127652	0.136629	0.205798	0.0641149	0.376447	0.236465	0.177892	0.531143	0.216031	0.666701	0.0647127	0.34742	0.107808	0.230214	0.287983	0.2230972	-0.04890076	0.00683979	0.516793	0.00890272	0.0150749	0.44504	0.00734936	0.1071574	-1.500148	0.00193845	0.063945	0.493359	3.44076	0.29603	0.300684	0.115162	0.288124	0.05825661	1.839403
4910	-3701.083	-3711.31	10.22694	0.7141633	0.2117956	0.138148	0.0690463	0.174736	0.103378	0.10626	0.147064	0.0810564	0.271539	0.181061	0.129057	0.467321	0.094096	0.16509	0.0526224	0.0865191	0.0898034	0.0729916	0.0601881	0.1020183	-0.06716951	0.00901829	0.536452	0.0111806	0.0101734	0.43056	0.00261571	0.07970284	-2.282603	0.000780255	0.0408455	0.413736	3.54464	0.308609	0.299747	0.127877	0.263767	0.01253333	6.359273
4920	-3708.098	-3710.222	2.123393	0.6466417	0.2186924	0.242697	0.203813	0.171045	0.111896	0.145337	0.142801	0.0491617	0.462148	0.0859565	0.092371	0.545073	0.145172	0.167349	0.0727985	0.258779	0.104689	0.0814816	0.2173	0.169714	0.08789977	0.0150819	0.514244	0.0107177	0.00918104	0.444711	0.00606421	0.04675935	-1.773641	0.000958297	0.0452069	0.430664	3.52317	0.303623	0.289229	0.125952	0.281196	0.1346591	0.3472423
4930	-3717.753	-3716.929	-0.824601	0.5177602	0.2022696	0.177033	0.258605	0.278866	0.171585	0.20939	0.144671	0.0880002	0.525595	0.139342	0.132576	0.241635	0.0639593	0.072599	0.0530869	0.499073	0.393664	0.200663	0.239927	0.1692111	0.06560829	0.00800834	0.519367	0.0111523	0.00643802	0.44914	0.00589434	0.02242372	-1.776608	0.000573989	0.035095	0.389556	3.57478	0.29754	0.305457	0.133443	0.26356	0.08803202	0.2547224
4940	-3718.594	-3711.422	-7.171966	0.4103176	0.2118197	0.189065	0.0936939	0.303051	0.22774	0.156289	0.212455	0.019592	0.330881	0.120907	0.0684173	0.521673	0.619948	0.275447	0.08941	0.210724	0.192793	0.168144	0.169695	0.2126801	0.1723411	0.00770053	0.52428	0.0107236	0.023373	0.431877	0.00204556	0.009646061	-1.547966	0.000780833	0.0408604	0.413796	3.54456	0.299619	0.301335	0.135786	0.26326	0.1819872	0.05300408
4950	-3710.101	-3706.919	-3.182117	0.4214976	0.1851222	0.36641	0.0581335	0.389101	0.186615	0.271012	0.264917	0.0586072	0.519452	0.312788	0.188631	0.197954	0.231188	0.075031	0.0874253	0.35355	0.246249	0.0844293	0.250551	0.1813989	-0.0970286	0.00799743	0.565634	0.0121217	0.00444775	0.409282	0.000517771	0.1193937	-1.707057	0.000304938	0.0256575	0.343728	3.63031	0.284506	0.309822	0.12977	0.275903	0.0223651	5.338393
4960	-3711.16	-3708.413	-2.746414	0.4016844	0.1936167	0.156718	0.11878	0.374116	0.134884	0.192243	0.224175	0.0590696	0.502977	0.379391	0.211324	0.152663	0.248049	0.204126	0.0700297	0.394634	0.510762	0.220726	0.261147	0.2416455	0.04035801	0.00792845	0.567939	0.0111463	0.00672122	0.405751	0.000513305	0.009224123	-1.420284	0.000423045	0.030176	0.366794	3.60261	0.278951	0.31417	0.136556	0.270324	0.04958214	0.1860372
4970	-3705.703	-3707.428	1.72503	0.3544792	0.2070656	0.173664	0.18738	0.337477	0.139274	0.183322	0.23353	0.125186	0.444464	0.14179	0.192491	0.10275	0.336971	0.622851	0.113556	0.235139	0.132122	0.183949	0.163317	0.2115548	0.02681623	0.0162774	0.480757	0.0114185	0.00676611	0.484151	0.000629883	0.04220017	-1.553271	0.00067231	0.0379485	0.401845	3.55953	0.302662	0.295806	0.131334	0.270197	0.0690164	0.6114514
4980	-3718.03	-3713.142	-4.88794	0.3390037	0.1903771	0.178343	0.20383	0.378675	0.187604	0.304254	0.298025	0.11469	0.318881	0.496638	0.256357	0.199314	0.116312	0.32742	0.0892706	0.274877	0.583356	0.261312	0.596339	0.2739179	-0.1090273	0.0158211	0.500026	0.0108658	0.0108564	0.46183	0.000600843	0.1277075	-1.294927	0.000374684	0.028415	0.35808	3.61313	0.327964	0.282615	0.141422	0.248	0.01868017	6.836527
4990	-3711.008	-3711.616	0.6085047	0.345613	0.2200756	0.255169	0.125566	0.340738	0.176186	0.179068	0.23623	0.066476	0.298108	0.314063	0.157687	0.170617	0.146144	0.329538	0.138557	0.137857	0.478065	0.117247	0.131319	0.2094985	-0.2842537	0.0130602	0.53491	0.0130548	0.00670221	0.432148	0.00012477	0.2957322	-1.563039	0.000997074	0.0461002	0.434001	3.5189	0.292041	0.319671	0.138415	0.249873	0.01147854	25.76392
5000	-3715.642	-3709.488	-6.153924	0.3637582	0.177479	0.426135	0.187618	0.562255	0.268407	0.533865	0.252829	0.0737998	0.504703	0.360109	0.182107	0.272868	0.164998	0.171145	0.0927292	0.211454	0.266615	0.354547	0.246589	0.2664972	0.2402152	0.00836876	0.538605	0.0122751	0.00550706	0.435133	0.000110609	0.01374724	-1.322392	0.000221116	0.0218762	0.322391	3.65551	0.28768	0.312607	0.140139	0.259573	0.2539624	0.05413099
5010	-3719.751	-3713.35	-6.400635	0.3702729	0.1809411	0.394385	0.0809053	0.498152	0.217346	0.238851	0.401798	0.0984496	0.481965	0.24587	0.150485	0.189983	0.302732	0.108133	0.106605	0.0568322	0.173115	0.274206	0.103443	0.2147921	0.3724718	0.0101177	0.540309	0.00829587	0.00365013	0.436509	0.00111808	0.08729048	-1.538085	0.000256635	0.0235543	0.332123	3.64407	0.297129	0.311994	0.130212	0.260665	0.4597623	0.18986
5020	-3713.99	-3711.004	-2.986095	0.3239899	0.1847344	0.130729	0.0919456	0.396418	0.246319	0.2643	0.317174	0.0656437	0.347535	0.429627	0.34078	0.29328	0.113046	0.16439	0.267222	0.26457	0.242518	0.192843	0.0892162	0.1883274	0.05501666	0.0100023	0.534148	0.0076875	0.0153244	0.431532	0.00130611	0.140041	-1.669573	0.000300198	0.0254589	0.342659	3.63158	0.299855	0.299475	0.139881	0.26079	0.1950577	0.7179467
5030	-3706.528	-3706.692	0.163806	0.3817022	0.1861136	0.164401	0.0758814	0.451837	0.29657	0.315302	0.426771	0.0752848	0.512292	0.253392	0.132607	0.262997	0.193019	0.127438	0.0840771	0.240204	0.104052	0.121134	0.148349	0.179699	0.03997264	0.0145076	0.53641	0.0122727	0.00319008	0.43336	0.000259467	0.01721232	-1.716472	0.000317303	0.0261681	0.346456	3.62706	0.301284	0.306692	0.128599	0.263425	0.05718496	0.3009938
5040	-3713.352	-3708.465	-4.887212	0.3127992	0.1816698	0.201662	0.0852395	0.346235	0.303125	0.255679	0.265036	0.0811823	0.375956	0.194974	0.127469	0.382038	0.176753	0.196984	0.123242	0.643393	0.17936	0.124363	0.805903	0.2061205	-0.1399105	0.0100149	0.471723	0.0104984	0.00280538	0.503776	0.00118158	0.158826	-1.579294	0.000264616	0.0239149	0.334157	3.64166	0.325279	0.294134	0.130887	0.2497	0.01891547	8.396618
5050	-3709.729	-3707.435	-2.294477	0.2799293	0.1937519	0.196678	0.146277	0.413799	0.215948	0.253478	0.40983	0.0992205	0.298743	0.370446	0.269188	0.400456	0.148639	0.313989	0.215862	0.233227	0.456729	0.260817	0.388635	0.2334206	-0.1060665	0.0153932	0.466921	0.0103682	0.00776972	0.498647	0.00090091	0.1131353	-1.454913	0.000425156	0.0302505	0.367155	3.60217	0.302993	0.29742	0.138952	0.260635	0.007068783	16.00492
5060	-3713.433	-3711.781	-1.652394	0.3119378	0.194808	0.193275	0.145068	0.448323	0.226964	0.433163	0.353539	0.16958	0.38807	0.222106	0.09621	0.478344	0.195616	0.288245	0.150507	0.339591	0.272995	0.21878	0.199137	0.2363866	-0.07174367	0.0124472	0.559506	0.013704	0.0105007	0.403213	0.000628928	0.1178669	-1.442286	0.000441908	0.0308349	0.369972	3.59875	0.292868	0.297748	0.130926	0.278458	0.04612327	2.555477
5070	-3720.604	-3714.816	-5.787785	0.2553711	0.2021275	0.185044	0.221016	0.626874	0.21175	0.372286	0.433578	0.0948657	0.299161	0.157766	0.140355	0.340746	0.329349	0.268033	0.0847107	0.301822	0.184496	0.294073	0.155993	0.1941184	-0.3619025	0.010841	0.468159	0.00709899	0.00925256	0.503819	0.000830195	0.4427932	-1.639287	0.00057124	0.0350118	0.389188	3.57523	0.289313	0.306714	0.132123	0.271851	0.08089069	5.47397
5080	-3718.162	-3712.916	-5.246488	0.2528115	0.211039	0.271131	0.428623	0.486227	0.28426	0.388626	0.415792	0.0769759	0.441481	0.312104	0.31332	0.255712	0.271832	0.430273	0.151228	0.256882	0.139211	0.117902	0.231755	0.2628438	0.1288536	0.0135868	0.613432	0.00245907	0.00665428	0.362337	0.00153034	0.04347314	-1.336195	0.000762231	0.0403767	0.41185	3.54701	0.305957	0.310638	0.120062	0.263344	0.1723267	0.2522716
5090	-3716.969	-3706.758	-10.2112	0.2604707	0.1789948	0.396	0.293426	0.671851	0.338391	0.384153	0.411888	0.247287	0.638655	0.228325	0.127931	0.346711	0.288834	0.531407	0.115779	0.741802	0.320257	0.427396	0.198326	0.2895279	0.1864351	0.0117832	0.531999	0.00281088	0.00384904	0.442002	0.00755603	0.01187054	-1.239504	0.000236186	0.0226037	0.326665	3.65049	0.286112	0.31285	0.126773	0.274265	0.1983056	0.05985984
5100	-3719.171	-3707.155	-12.01634	0.2231566	0.1939174	0.345362	0.272303	0.88983	0.404812	0.433554	0.635215	0.0767479	0.328756	0.509992	0.322517	0.297293	0.193596	0.238054	0.171379	0.186523	0.323035	0.153418	0.634515	0.2978608	-0.2419512	0.0134274	0.528585	0.00867472	0.00230657	0.439165	0.00784085	0.325057	-1.211129	0.000427751	0.0303418	0.367597	3.60163	0.30252	0.281071	0.14762	0.268789	0.08310585	3.911361
5110	-3719.61	-3709.998	-9.611965	0.1839918	0.1926464	0.349407	0.183352	0.689753	0.362143	0.420259	0.286049	0.174508	0.259624	0.315178	0.422788	0.297665	0.1845	0.41668	0.249074	1.01946	0.490363	0.105882	0.350156	0.3099546	-0.1976199	0.0113485	0.550551	0.00536261	0.00182224	0.422453	0.00846218	0.2162526	-1.171329	0.000408114	0.0296438	0.364194	3.60575	0.282205	0.312424	0.138182	0.26719	0.01863273	11.60607
5120	-3719.282	-3711.826	-7.456079	0.216372	0.2155895	0.479778	0.440104	0.546223	0.351232	0.438709	0.396003	0.159009	0.396761	0.393961	0.253161	0.121704	0.217464	0.43366	0.179069	0.286961	0.478954	0.0980418	0.225946	0.3381604	0.01064799	0.0145889	0.497815	0.0102421	0.0013239	0.463348	0.0126823	0.0441369	-1.084235	0.000875083	0.0432253	0.423109	3.53279	0.331467	0.270646	0.132608	0.265279	0.05478489	0.8056401
5130	-3725.439	-3721.14	-4.299554	0.2242345	0.2089764	0.175416	0.117342	0.429935	0.572078	0.245147	0.379697	0.0880028	0.38751	0.308595	0.142163	0.140236	0.136923	0.185797	0.391331	0.100863	0.194491	0.410465	0.114175	0.1593098	0.1154748	0.0145734	0.500672	0.00670287	0.00130426	0.466007	0.0107403	0.02439586	-1.836904	0.000714572	0.0391092	0.406676	3.5535	0.326916	0.293165	0.117232	0.262687	0.1398706	0.1744173
5140	-3720.296	-3718.219	-2.07628	0.2556186	0.1983758	0.107661	0.32468	0.578585	0.352404	0.301719	0.323448	0.188301	0.373065	0.157283	0.151554	0.189651	0.203277	0.244112	0.15749	0.197794	0.326093	0.147082	0.623674	0.2410895	-0.01414942	0.016168	0.511757	0.00857252	0.0015126	0.459631	0.00235923	0.05480708	-1.422587	0.000502001	0.0328438	0.379406	3.58725	0.319578	0.291177	0.129053	0.260192	0.04065766	1.348014
5150	-3721.568	-3713.245	-8.323028	0.2888104	0.1647288	0.117867	0.131651	0.383172	0.254249	0.20171	0.288101	0.134692	0.963311	0.153718	0.090451	0.959482	0.107317	0.0711979	0.192898	0.416145	0.351558	0.481608	0.184274	0.2155406	-0.03236517	0.0101298	0.516302	0.0049888	0.00208617	0.463714	0.00277903	0.03544977	-1.534606	0.000121018	0.0162167	0.285673	3.69799	0.287693	0.300803	0.135846	0.275657	0.003084597	11.49251
5160	-3716.616	-3714.16	-2.455942	0.3188922	0.1719464	0.111747	0.12528	0.500343	0.201478	0.199379	0.224519	0.190242	0.791396	0.0960061	0.0840363	0.456332	0.262462	0.177376	0.153428	0.168126	0.204792	0.196836	0.233109	0.1785979	0.1579208	0.0136032	0.513008	0.0014887	0.00243229	0.460755	0.0087135	0.05440334	-1.722618	0.000172112	0.0193177	0.306622	3.67389	0.306686	0.289306	0.124018	0.27999	0.2123241	0.2562278
5170	-3709.917	-3709.341	-0.5757218	0.3930049	0.1631242	0.198753	0.135362	0.421039	0.186616	0.19561	0.224444	0.0876141	0.641684	0.291594	0.115716	0.200546	0.151248	0.242568	0.0942147	0.207633	0.196962	0.147457	0.144779	0.2568863	-0.01447415	0.0161041	0.611019	0.00381241	0.00267323	0.361857	0.004534	0.08077003	-1.359122	0.00011143	0.0155648	0.280963	3.70336	0.282829	0.318885	0.118133	0.280152	0.06629588	1.218327
5180	-3712.383	-3713.981	1.597979	0.4004996	0.1988005	0.351393	0.277674	0.420238	0.204943	0.225829	0.354908	0.10556	0.333845	0.0817949	0.105732	0.24599	0.104299	0.0931337	0.0702223	0.163958	0.19379	0.157963	0.0788832	0.1896174	0.1392397	0.0218665	0.548337	0.0105336	0.00565997	0.41057	0.00303253	0.001833476	-1.662747	0.000509523	0.0330864	0.38052	3.58588	0.296349	0.31587	0.126927	0.260854	0.1410732	0.01299664
5190	-3706.137	-3704.308	-1.829193	0.3817213	0.2011079	0.0759149	0.113724	0.51298	0.193834	0.264457	0.316401	0.0972314	0.519566	0.278494	0.367763	0.261059	0.18278	0.100186	0.144038	0.226714	0.263046	0.145674	0.156375	0.2039303	-0.07294644	0.0112711	0.548125	0.00634382	0.00923852	0.424191	0.000831118	0.1750638	-1.589977	0.000551793	0.0344171	0.386543	3.57849	0.29954	0.298344	0.136109	0.266007	0.1021173	1.714339
5200	-3713.959	-3713.116	-0.8425868	0.4137331	0.1743239	0.188745	0.233107	0.499964	0.155092	0.362335	0.385509	0.0520834	0.275814	0.206449	0.205311	0.187758	0.344362	0.0923237	0.089155	0.159809	0.14567	0.103174	0.12143	0.1803415	-0.2525118	0.0143446	0.558919	0.00841308	0.004481	0.413333	0.000509225	0.28493	-1.712903	0.000192052	0.0203983	0.313431	3.66598	0.286955	0.299787	0.134906	0.278353	0.03241824	8.789188
5210	-3710.175	-3715.65	5.474727	0.4805765	0.1699116	0.0702151	0.119683	0.337771	0.151135	0.215182	0.1505	0.0523337	0.298319	0.267512	0.208235	0.260816	0.122361	0.146052	0.0722092	0.281138	0.0796439	0.206182	0.103776	0.164148	-0.003918254	0.0137366	0.586435	0.010868	0.00169081	0.386968	0.000301998	0.02872934	-1.806987	0.000156317	0.0184159	0.300757	3.68067	0.288135	0.320693	0.106602	0.28457	0.02481108	1.157924
5220	-3708.659	-3709.883	1.223783	0.4413271	0.222845	0.0709132	0.146513	0.501205	0.145311	0.184653	0.358145	0.10476	0.422084	0.169568	0.126374	0.189919	0.248737	0.17172	0.103705	0.169277	0.175867	0.0620498	0.183525	0.1952135	-0.1843757	0.00956442	0.567334	0.00818717	0.00610063	0.408138	0.00067593	0.2208274	-1.633662	0.00107789	0.0479064	0.440622	3.51039	0.283399	0.296939	0.145308	0.274355	0.03645172	6.058078
