Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8500	-3727.366	-3716.455	-10.91119	0.3925617	0.2201724	0.460878	0.0459024	0.07925	0.19838	0.251603	0.755457	0.531584	0.705279	0.317052	0.0484751	0.23582	0.156893	0.0904937	0.13587	0.172101	0.151913	0.0798393	0.298872	0.3293523	0.1563337	0.0202888	0.525587	0.0036132	0.00571388	0.44327	0.00152729	0.02683283	0.000999829	0.046163	0.434233	3.5186	0.29918	0.314201	0.140154	0.246465	0.1831665	0.1464941
8510	-3728.046	-3715.633	-12.41268	0.3324865	0.1928277	0.459651	0.0166136	0.0780996	0.220551	0.161802	0.488369	0.339656	0.57087	0.284801	0.142104	0.172072	0.373588	0.428214	0.352758	0.547681	0.0199024	0.153834	0.214208	0.2450452	-0.1314065	0.0209094	0.512836	0.00512095	0.00369796	0.456828	0.000607614	0.2513687	0.000410875	0.0297429	0.364681	3.60517	0.286726	0.302295	0.136584	0.274395	0.1199622	2.095399
8520	-3721.987	-3712.686	-9.300956	0.4046755	0.1945189	0.533328	0.36302	0.137567	0.199273	0.178056	0.344922	0.253715	0.60695	0.119265	0.0670863	0.106631	0.163522	0.4245	0.054331	0.0716451	0.193778	0.113099	0.384767	0.2097654	-0.3392718	0.0164834	0.515753	0.00343037	0.00342417	0.459426	0.00148258	0.3511418	0.000437275	0.0306744	0.369202	3.59969	0.299745	0.298123	0.133435	0.268697	0.01186997	29.58235
8530	-3719.036	-3712.408	-6.627953	0.4012788	0.203145	0.384952	0.269257	0.406499	0.269221	0.185106	0.628028	0.515875	0.327542	0.173683	0.0381615	0.193856	0.0699633	0.133003	0.0724833	0.218368	0.154422	0.155009	0.199712	0.2288921	0.03181933	0.0142108	0.502694	0.00319076	0.00807213	0.465352	0.00647958	0.0002878014	0.000591124	0.0356093	0.391816	3.57198	0.308028	0.288825	0.141607	0.261539	0.03210713	0.008963785
8540	-3726.25	-3713.218	-13.03175	0.3195489	0.1671647	0.375551	0.274641	0.170614	0.253317	0.230211	0.750446	0.273022	0.50641	0.331849	0.0502313	0.0936309	0.0592454	0.333833	0.120129	0.215218	0.274732	0.0541601	0.491188	0.2493537	0.5237027	0.020061	0.49244	0.00487724	0.0136789	0.455859	0.0130841	0.001086348	0.000136758	0.0172326	0.292788	3.68984	0.306817	0.301892	0.140699	0.250592	0.5247891	0.002070066
8550	-3724.224	-3712.477	-11.74716	0.4673593	0.2084805	0.248589	0.982785	0.483072	0.144383	0.161729	0.405991	0.2381	0.544224	0.313986	0.103733	0.235937	0.198482	0.239318	0.0568905	0.597544	0.127177	0.101021	0.208988	0.3059275	0.0788666	0.0105634	0.444418	0.00493254	0.00137391	0.506777	0.0319351	0.01387577	0.000703431	0.0388067	0.405426	3.55506	0.312125	0.287255	0.145859	0.254761	0.09274237	0.1496163
8560	-3712.643	-3710.798	-1.844818	0.4843828	0.1890924	0.209003	0.212637	0.128529	0.194841	0.167472	0.309449	0.277981	0.344908	0.237488	0.0800513	0.132804	0.0325415	0.320904	0.0554723	0.0230596	0.126726	0.231165	0.276883	0.1993463	0.05510632	0.0124272	0.514743	0.00520654	0.000399409	0.452411	0.0148123	0.005674327	0.000356661	0.0277294	0.354596	3.61732	0.276516	0.315035	0.129169	0.27928	0.06078064	0.09335747
8570	-3719.477	-3709.746	-9.73088	0.3624216	0.1689989	0.139799	0.565061	0.308969	0.286641	0.350879	0.866347	0.519406	0.671135	0.216023	0.100948	0.0577658	0.0990596	0.219481	0.0561091	0.0819988	0.108984	0.00965295	0.4196	0.2807969	0.03346258	0.0119187	0.518397	0.00392748	0.00143573	0.455623	0.00869828	0.0003849474	0.000149599	0.0180183	0.298116	3.68372	0.319695	0.303922	0.124241	0.252143	0.03384752	0.01137299
8580	-3719.868	-3714.407	-5.461006	0.484318	0.1833535	0.30248	0.168585	0.0733462	0.152242	0.290834	0.425445	0.290602	0.77972	0.208422	0.0515139	0.183962	0.111393	0.135736	0.0768375	0.0506533	0.152334	0.0532741	0.350976	0.1872208	-0.009098278	0.00384826	0.504374	0.00566266	0.000518319	0.477549	0.0080486	0.09899922	0.000283757	0.0247577	0.338839	3.63612	0.310497	0.308482	0.129884	0.251136	0.08990094	1.101203
8590	-3735.662	-3724.875	-10.7876	0.5603986	0.2221885	0.148441	0.103473	0.0662772	0.2898	0.18761	0.281052	0.184358	0.432677	0.182654	0.0876001	0.417404	0.5013	0.0378425	0.745056	0.0569953	0.365722	0.403625	0.70527	0.2862224	-0.05315206	0.0139379	0.438899	0.00652893	0.000228771	0.526163	0.0142427	0.07198335	0.00105835	0.0474761	0.43906	3.51241	0.288068	0.325417	0.126296	0.260219	0.01883129	3.82254
8600	-3718.006	-3710.789	-7.217127	0.4628373	0.2302139	0.286278	0.312655	0.191669	0.181928	0.187373	0.432803	0.271207	0.704689	0.299796	0.0696653	0.262234	0.219941	0.245706	0.0818854	0.0430947	0.242835	0.0350748	0.0406401	0.2613784	-0.1856479	0.0129189	0.550285	0.00748326	0.00024254	0.426059	0.00301139	0.1859294	0.0013142	0.0528211	0.457862	3.488	0.294613	0.307947	0.127337	0.270102	0.0002815326	660.4187
8610	-3725.472	-3713.523	-11.94964	0.4790551	0.2305728	0.279355	0.709222	0.274412	0.145274	0.232367	1.16527	0.4337	0.369145	0.168438	0.0569334	0.26593	0.416772	0.27583	0.046926	0.0831128	0.0452163	0.025344	0.132178	0.2867594	0.1412394	0.0145473	0.524006	0.0149027	0.00099828	0.442584	0.00296148	0.05087942	0.00132652	0.0530643	0.458688	3.48692	0.293478	0.300878	0.122895	0.282749	0.1921189	0.264833
8620	-3726.835	-3711.637	-15.19814	0.4371839	0.2048779	1.29679	0.0556409	0.0669567	0.204065	0.200996	0.655913	0.492836	0.49046	0.315076	0.0770486	0.137072	0.265145	0.13581	0.0903965	0.185912	0.344476	0.044952	0.180817	0.3740118	-0.1340164	0.0144895	0.521924	0.0148435	0.00324877	0.440825	0.00466918	0.2790359	0.000626105	0.0366361	0.396268	3.56647	0.284962	0.303058	0.134032	0.277948	0.1450195	1.924127
8630	-3711.162	-3706.844	-4.31794	0.4134316	0.1894994	0.215224	0.0938249	0.0562126	0.138454	0.247234	0.439647	0.280502	0.507157	0.208678	0.0756286	0.31977	0.022561	0.1731	0.0967042	0.35134	0.138168	0.0707496	0.152734	0.215896	0.1766861	0.0110516	0.52528	0.0082287	0.00493587	0.443659	0.0068449	0.006611495	0.000362301	0.0279458	0.355701	3.61599	0.288606	0.308531	0.153661	0.249202	0.1832976	0.03606974
8640	-3717.695	-3713.783	-3.911929	0.715334	0.2068407	0.401887	0.172686	0.0646886	0.165371	0.242207	0.3589	0.330838	0.360831	0.272105	0.0543008	0.122723	0.136795	0.0346947	0.0224451	0.11922	0.422817	0.0148294	0.504937	0.236421	0.0007893234	0.0150294	0.501337	0.0141877	0.0044009	0.45894	0.00610463	0.001214431	0.000667454	0.0378128	0.401274	3.56025	0.283988	0.311504	0.148721	0.255787	0.002003754	0.6060777
8650	-3720.232	-3709.202	-11.02933	0.7378061	0.1785359	0.280705	0.140069	0.0145032	0.0828709	0.225811	0.346373	0.228284	0.628183	0.282855	0.033913	0.0968098	0.409761	0.067123	0.0571334	0.093706	0.754854	0.0553055	0.219067	0.2026607	-0.2572959	0.0128316	0.55255	0.00767148	0.00325068	0.418485	0.00521193	0.451632	0.000231546	0.0223823	0.325374	3.65201	0.291908	0.28917	0.142644	0.276278	0.1943361	2.323973
8660	-3716.978	-3709.04	-7.938147	0.7682126	0.1857647	0.160293	0.387968	0.0574872	0.0774073	0.0945012	0.523542	0.320734	0.718319	0.234788	0.0443431	0.41678	0.157121	0.562334	0.0406165	0.0798672	0.0406179	0.0739374	0.331177	0.2393066	-0.01939882	0.0072044	0.561262	0.00939258	0.00900785	0.408052	0.005082	0.1004527	0.00031291	0.0259878	0.345497	3.6282	0.296	0.304055	0.133917	0.266028	0.0810539	1.239332
8670	-3716.712	-3709.288	-7.423721	0.6634449	0.1602133	0.19208	0.344563	0.0902031	0.142634	0.102832	0.193825	0.184535	0.763787	0.0884033	0.0701086	0.561712	0.46086	0.110873	0.0573673	0.304255	0.0661289	0.0525711	0.376783	0.2171294	0.07446548	0.00708075	0.572895	0.00645233	0.0075281	0.401049	0.00499478	0.06555481	9.55273e-05	0.0144176	0.272371	3.71312	0.313031	0.291207	0.128672	0.26709	0.1400203	0.4681808
8680	-3717.395	-3713.081	-4.313809	0.5906047	0.1356695	0.273457	0.0365196	0.0141685	0.119282	0.195693	0.65816	0.242162	0.713789	0.346055	0.042218	0.19481	0.089845	0.125576	0.130047	0.0499531	0.166916	0.235928	0.214108	0.2133047	-0.04551921	0.00874423	0.571721	0.0064391	0.00886068	0.400227	0.00400809	0.05073193	2.004e-05	0.00662563	0.198307	3.79505	0.292502	0.308166	0.114838	0.284494	0.005212715	9.732343
8690	-3722.836	-3713.163	-9.673556	0.3242662	0.187594	0.303535	0.166358	0.148722	0.254017	0.422341	0.642071	0.349457	0.463288	0.0558213	0.0911413	0.243283	0.395739	0.163293	0.183851	0.222688	0.138381	0.161115	0.116339	0.1849264	0.2280131	0.0125889	0.526079	0.00696629	0.0071775	0.432995	0.0141935	0.01832185	0.000336445	0.026939	0.350512	3.62221	0.30776	0.287855	0.128552	0.275833	0.2463349	0.07437783
8700	-3717.894	-3710.356	-7.537692	0.5636411	0.1809998	0.311988	0.0491348	0.0219976	0.105815	0.151598	0.252267	0.139806	0.404186	0.223453	0.0677275	0.351814	0.237484	0.34474	0.112487	0.431553	0.222335	0.088625	0.905971	0.2264798	-0.01910131	0.011545	0.482457	0.00480663	0.00491835	0.483257	0.0130166	0.06318364	0.000257271	0.0235833	0.332287	3.64387	0.310466	0.319852	0.131593	0.238089	0.04408233	1.43331
8710	-3711.827	-3705.224	-6.60294	0.6466904	0.1613616	0.163559	0.158572	0.0991209	0.131052	0.090374	0.204323	0.130744	0.827885	0.103718	0.0766129	0.188914	0.0435918	0.296572	0.0504118	0.224262	0.0498368	0.13992	1.23407	0.2064141	-0.06156202	0.00740763	0.513507	0.00953535	0.00787223	0.46054	0.00113799	0.0842992	0.000101577	0.0148647	0.275767	3.70927	0.312117	0.308366	0.121899	0.257618	0.02273718	3.707549
8720	-3716.619	-3707.832	-8.786183	0.3481844	0.1719231	0.532209	0.230937	0.163395	0.169719	0.249808	0.634565	0.333882	0.634424	0.225434	0.0898035	0.177388	0.0652077	0.231038	0.126484	0.00621073	0.352076	0.00233457	0.385514	0.2102071	0.1519176	0.00838167	0.581029	0.00827182	0.00682423	0.395168	0.00032581	0.003582497	0.000171925	0.0193072	0.306555	3.67397	0.304085	0.311372	0.126657	0.257885	0.1555001	0.02303855
8730	-3710.638	-3707.305	-3.333307	0.597421	0.1950536	0.144287	0.0808485	0.0509726	0.123521	0.128308	0.360627	0.166474	0.419795	0.204052	0.0618932	0.392778	0.0755837	0.162625	0.0809027	0.0801994	0.111208	0.177938	0.281433	0.1767697	-0.06742375	0.0132924	0.544461	0.00965054	0.0108288	0.421417	0.000350372	0.2200602	0.00044587	0.0309715	0.370625	3.59796	0.2984	0.306876	0.126213	0.268511	0.1526365	1.441728
8740	-3719.395	-3713.718	-5.677163	0.5776354	0.1744455	0.265162	0.072413	0.101186	0.102602	0.124395	0.180911	0.136954	0.362617	0.197402	0.0820394	0.154604	0.154764	0.182794	0.0830665	0.0526409	0.465601	0.0284973	0.23018	0.08571625	0.2357129	0.0133045	0.544957	0.00965933	0.00932602	0.421801	0.000952115	0.02438586	0.000193116	0.0204543	0.313778	3.66557	0.287308	0.314682	0.117559	0.28045	0.2600988	0.09375615
8750	-3713.07	-3707.111	-5.958497	0.5409352	0.1946052	0.145184	0.185129	0.123929	0.13562	0.505361	0.466411	0.236752	0.447632	0.161434	0.0771396	0.236513	0.0602018	0.156602	0.0514404	0.109704	0.0529406	0.0339393	0.237158	0.1678076	0.2007803	0.0123617	0.510642	0.0086587	0.0108953	0.45477	0.00267287	0.1359329	0.000438655	0.0307223	0.369432	3.59941	0.308469	0.299867	0.138351	0.253313	0.3367132	0.4037054
8760	-3717.497	-3712.561	-4.93568	0.6822785	0.1747014	0.17131	0.180489	0.0471911	0.0900121	0.126259	0.32739	0.155279	0.492865	0.186508	0.0471309	0.285355	0.854782	0.0500797	0.0394673	0.221863	0.188449	0.0591832	0.151739	0.2663401	0.02303332	0.0123742	0.511158	0.00926032	0.00764773	0.45523	0.00432937	0.0315665	0.00019537	0.0205724	0.314507	3.66473	0.297307	0.303117	0.122358	0.277219	0.05459982	0.578143
8770	-3718.786	-3711.483	-7.303562	0.725294	0.1749918	0.329384	0.059132	0.0329482	0.139267	0.155039	0.456793	0.263055	0.954053	0.244776	0.0279373	0.422246	0.417477	0.043431	0.0788995	0.138646	0.23043	0.0600134	0.111651	0.1727449	0.0420629	0.005661	0.543744	0.00885658	0.0072121	0.429299	0.00522741	0.06253392	0.000197952	0.020707	0.315335	3.66376	0.301532	0.291169	0.144198	0.263101	0.1045968	0.5978568
8780	-3719.87	-3710.778	-9.092297	0.5903995	0.1989277	0.633172	0.106466	0.0134894	0.167408	0.162116	0.304699	0.30989	0.676431	0.791736	0.0471116	0.250449	0.641836	0.149313	0.0575075	0.183127	0.181191	0.0278068	0.175564	0.1995726	0.005385801	0.00400681	0.570844	0.00824489	0.0081049	0.402503	0.00629625	0.01061727	0.000511792	0.0331592	0.380854	3.58548	0.313524	0.2974	0.124446	0.26463	0.01600307	0.663452
8790	-3722.854	-3713.392	-9.462317	0.9231703	0.2149134	0.360254	0.192751	0.0820833	0.103512	0.238064	0.399273	0.258677	0.926143	0.150595	0.0353791	0.607882	0.432196	0.0165214	0.10818	0.0144228	0.241012	0.372845	0.0681842	0.2524179	-0.04912091	0.0122561	0.539937	0.0117142	0.0073409	0.423516	0.00523576	0.127803	0.000857633	0.0427976	0.421449	3.5349	0.296022	0.297964	0.124976	0.281038	0.0786821	1.624296
8800	-3721.806	-3714.97	-6.835955	0.8734878	0.2246882	0.690291	0.199257	0.0541851	0.0646425	0.123525	0.215281	0.119117	0.67569	0.306974	0.0162253	0.229703	0.488933	0.062581	0.0462132	0.388705	0.173473	0.209521	0.023729	0.2098082	0.1067539	0.0128273	0.541856	0.00635523	0.00868543	0.425021	0.00525437	0.04208292	0.00113407	0.0491212	0.444986	3.50476	0.286356	0.332691	0.128085	0.252868	0.1488369	0.2827453
8810	-3715.397	-3711.751	-3.646131	0.6887933	0.2142174	0.211519	0.150183	0.154805	0.130287	0.264247	0.399762	0.351043	0.611962	0.177661	0.0150073	0.386402	0.484003	0.0808984	0.0526467	0.0545798	0.0178025	0.0242405	0.0328054	0.188596	-0.119158	0.0149957	0.569331	0.00937998	0.00650317	0.396427	0.0033633	0.1246927	0.000839921	0.042359	0.419736	3.53707	0.290049	0.298532	0.1277	0.283719	0.005534642	22.52949
8820	-3713.564	-3711.727	-1.8378	0.5939577	0.2236797	0.248281	0.0980909	0.0296272	0.137937	0.130003	0.188545	0.137592	0.462007	0.224142	0.0276102	0.255061	0.36056	0.131214	0.0650468	0.103731	0.275518	0.107987	0.189099	0.2171848	-0.09716604	0.015009	0.569834	0.00938827	0.00650891	0.396777	0.00248298	0.1051791	0.00110309	0.0484553	0.442603	3.50784	0.284758	0.300053	0.146193	0.268996	0.008013083	13.12592
8830	-3723.248	-3717.019	-6.228431	0.712212	0.2631756	0.30085	0.050233	0.0144169	0.115905	0.357981	0.587242	0.164393	0.634831	0.257546	0.0391315	0.276764	0.151168	0.313961	0.0820799	0.057434	0.0528268	0.371231	0.148184	0.1830876	-0.08607009	0.0183231	0.510283	0.0129403	0.00931883	0.44285	0.00628546	0.1351265	0.00278352	0.0763566	0.52846	3.3924	0.321811	0.280819	0.132716	0.264654	0.04905639	2.754513
8840	-3709.95	-3709.145	-0.8048228	0.7140225	0.1784844	0.260601	0.111877	0.0435943	0.070098	0.111073	0.27698	0.0990591	0.461023	0.278518	0.0704153	0.182491	0.554465	0.0914679	0.057959	0.24871	0.1357	0.0569358	0.0129221	0.1813701	0.07455614	0.015276	0.517292	0.00924475	0.00749473	0.448933	0.00175918	0.01732407	0.000231029	0.0223575	0.325229	3.65218	0.288776	0.307899	0.127615	0.27571	0.09188021	0.1885506
8850	-3708.225	-3706.21	-2.01446	0.9740205	0.1711128	0.272597	0.0216352	0.0148455	0.0774696	0.0632989	0.280543	0.279574	0.792607	0.212253	0.0280113	0.308114	0.305195	0.0630863	0.0789277	0.0927547	0.00952535	0.0455226	0.379863	0.144218	-0.01950606	0.0152771	0.51733	0.00924542	0.00620562	0.448966	0.0029767	0.05353766	0.000165503	0.0189456	0.304223	3.67667	0.296791	0.290255	0.135353	0.2776	0.0340316	1.573175
8860	-3719.974	-3708.77	-11.20414	0.6708516	0.1965714	0.229548	0.218992	0.0962366	0.0929987	0.135851	0.418148	0.375532	0.557644	0.137361	0.0328222	0.267837	0.935422	0.271526	0.0692839	0.611763	0.0470189	0.0206265	0.0630153	0.2340391	0.320319	0.0138345	0.514189	0.0156342	0.00379576	0.44624	0.00630609	0.0355962	0.000470925	0.0318212	0.37465	3.59306	0.293871	0.30276	0.13287	0.270499	0.3559152	0.1000131
8870	-3717.985	-3710.522	-7.463029	0.9568965	0.1737939	0.435331	0.42491	0.155395	0.0837205	0.137641	0.435676	0.294473	0.781596	0.208493	0.0259151	0.223177	0.655008	0.121524	0.0212305	0.0322648	0.0866597	0.033303	0.0414087	0.250473	-0.09567963	0.0168484	0.548307	0.00839653	0.00187078	0.416375	0.00820152	0.1380122	0.000187465	0.0201549	0.311917	3.66774	0.296753	0.301241	0.14436	0.257646	0.04233261	3.260188
8880	-3716.168	-3711.195	-4.97299	0.841919	0.180619	0.39123	0.0294352	0.0169095	0.0774867	0.0915395	0.302827	0.171863	0.963841	0.286757	0.0397788	0.517158	0.310048	0.0802621	0.291525	0.102734	0.0366122	0.0366874	0.0115355	0.2262365	-0.04901726	0.0150511	0.550768	0.0122241	0.00577242	0.407771	0.00841317	0.09361699	0.000253164	0.0233958	0.331222	3.64513	0.282781	0.310283	0.14241	0.264526	0.04459973	2.099048
8890	-3713.861	-3712.715	-1.145421	0.9033946	0.2398662	0.252647	0.0285692	0.0194212	0.0672841	0.0900051	0.164028	0.182503	0.759116	0.237811	0.0347132	0.379241	0.239176	0.0798341	0.0944812	0.109072	0.1069	0.000797626	0.0101368	0.1556239	-0.2338024	0.0159348	0.534089	0.0131745	0.00634492	0.417409	0.0130482	0.268266	0.00167264	0.0594754	0.479622	3.45923	0.298966	0.289303	0.123821	0.28791	0.03446354	7.78405
8900	-3721.71	-3713.212	-8.498292	0.7245198	0.2479396	0.313466	0.0844769	0.0472238	0.0890379	0.10472	0.232468	0.125079	0.798033	0.262237	0.0225914	0.22116	0.408887	0.755486	0.0484471	0.0828587	0.0200768	0.0433739	0.00825906	0.1988476	-0.1745133	0.0128725	0.51014	0.00978981	0.00569316	0.451291	0.0102132	0.3631974	0.00201712	0.065206	0.49712	3.43566	0.294879	0.291711	0.134772	0.278639	0.1886841	1.924897
8910	-3712.899	-3706.148	-6.750796	0.7429886	0.2075539	0.243984	0.0714558	0.0369214	0.119495	0.130735	0.193403	0.133105	0.578284	0.269353	0.0359828	0.340729	0.154681	0.244018	0.0585406	0.0847912	0.0815195	0.0296472	0.662172	0.307704	-0.1741616	0.0108393	0.526538	0.0082435	0.00823518	0.438451	0.00769347	0.1927956	0.000682938	0.0382438	0.403083	3.55799	0.316591	0.307312	0.124332	0.251765	0.01863395	10.34647
8920	-3710.572	-3706.442	-4.130198	0.5958939	0.178723	0.290734	0.11521	0.100338	0.106101	0.103367	0.479878	0.26212	0.557454	0.150137	0.0307787	0.171157	0.202092	0.114244	0.0380015	0.28763	0.051693	0.168984	0.432979	0.1738529	-0.1236613	0.0144759	0.526448	0.00878756	0.0083698	0.438376	0.00354314	0.1340811	0.000233429	0.0224725	0.3259	3.65139	0.320439	0.292925	0.135286	0.25135	0.01041973	12.868
8930	-3716.832	-3708.833	-7.999403	0.7204609	0.1865688	0.302001	0.0204331	0.0130819	0.115758	0.245806	0.457665	0.273378	0.532034	0.14	0.0352134	0.280407	0.214928	0.0746022	0.282312	0.0707103	0.189487	0.0349704	0.276459	0.1429759	0.4227155	0.0144243	0.524573	0.00737115	0.0118592	0.436815	0.0049574	0.0494317	0.000323103	0.0264041	0.347706	3.62557	0.287789	0.313776	0.124645	0.27379	0.4721472	0.1046955
8940	-3710.808	-3705.567	-5.240603	0.8528652	0.1993898	0.225302	0.264309	0.182635	0.0716764	0.066567	0.206608	0.140863	0.747572	0.225471	0.0439112	0.517072	0.215027	0.266086	0.0163401	0.348276	0.0779548	0.0144776	0.216701	0.238927	-0.03419657	0.0144994	0.527303	0.00343147	0.010695	0.439088	0.0049832	0.06951279	0.000520091	0.0334242	0.382063	3.58399	0.306949	0.293078	0.132744	0.267229	0.03531622	1.968296
8950	-3716.831	-3708.518	-8.313094	0.8743672	0.1798482	0.182484	0.0271777	0.0131439	0.0933568	0.136304	0.206599	0.196699	0.475782	0.150493	0.0484616	0.272589	0.351699	0.215088	0.055695	0.0593241	0.434389	0.148235	0.949351	0.1781554	0.1791124	0.0155784	0.52369	0.00708351	0.0124851	0.436079	0.00508347	0.073922	0.000244998	0.0230183	0.329063	3.64767	0.309222	0.311495	0.135862	0.243421	0.2530344	0.2921421
8960	-3720.157	-3716.118	-4.038937	0.6936243	0.1929111	0.173333	0.124111	0.086773	0.201107	0.127581	0.1992	0.157333	0.40656	0.222276	0.0557441	0.248094	0.166022	0.0783399	0.166765	0.051783	0.56656	0.184684	0.220182	0.1808227	-0.02723997	0.0163948	0.535654	0.0136844	0.00622655	0.417909	0.0101312	0.1458819	0.000412149	0.0297886	0.364904	3.60489	0.283665	0.303801	0.128908	0.283626	0.1186419	1.229598
8970	-3728.297	-3720.438	-7.85914	0.5979164	0.2371423	0.518062	0.0482815	0.0224043	0.169588	0.0925946	0.472017	0.337727	0.602923	0.274266	0.0329934	0.336081	0.0930319	0.187733	0.160834	0.934755	0.0680836	0.0763137	0.0608638	0.2459557	0.05243096	0.00847143	0.546464	0.0151132	0.00882083	0.407937	0.0131937	0.02589797	0.0015657	0.0575745	0.473575	3.46728	0.291374	0.303254	0.135211	0.270161	0.07832894	0.330631
8980	-3720.076	-3714.482	-5.594368	0.5232162	0.196556	0.372279	0.0595343	0.0525738	0.115346	0.137616	0.226837	0.284826	0.414008	0.312621	0.00252161	0.0957945	0.791217	0.0364473	0.070261	0.361729	0.252208	0.117602	0.0239255	0.1517227	-0.126272	0.0106174	0.541937	0.00846256	0.0155617	0.41807	0.00535086	0.167157	0.000470667	0.0318126	0.37461	3.59311	0.28384	0.295871	0.138527	0.281763	0.04088498	4.088469
8990	-3720.706	-3712.732	-7.973902	0.5619387	0.2340523	0.355329	0.152929	0.0917304	0.130391	0.11885	0.567806	0.276263	0.489762	0.184017	0.0182127	0.23983	0.614684	0.407144	0.0686554	0.479813	0.0109941	0.295675	0.00838218	0.2644402	0.0266317	0.00866337	0.514405	0.0068308	0.016388	0.440268	0.0134441	0.02890192	0.00144994	0.0554396	0.466626	3.47648	0.301777	0.316232	0.127862	0.254129	0.05553362	0.52044
9000	-3714.146	-3706.169	-7.976703	0.6151802	0.1731982	0.174431	0.142518	0.077345	0.183685	0.207833	0.702667	0.36309	0.685678	0.144917	0.0621758	0.433247	0.453697	0.210926	0.0501119	0.0287404	0.147906	0.0412141	0.0509344	0.2561619	-0.04542088	0.01293	0.503708	0.00531379	0.0160472	0.448836	0.0131645	0.1430539	0.000182407	0.019883	0.310213	3.66972	0.302094	0.295768	0.130242	0.271896	0.09763307	1.46522
9010	-3714.41	-3714.737	0.3268537	0.7518814	0.2264255	0.116991	0.02438	0.0110285	0.0919042	0.109625	0.342806	0.166697	0.466918	0.186314	0.0293729	0.186114	0.341473	0.0747809	0.110346	0.161259	0.100401	0.131445	0.140176	0.1425207	-0.04898193	0.0137881	0.537134	0.00538557	0.0248534	0.404801	0.0140381	0.1321951	0.00118879	0.0502752	0.449068	3.49947	0.28284	0.300126	0.131635	0.285399	0.08321316	1.588632
9020	-3718.839	-3716.784	-2.055186	0.8880489	0.1816583	0.247427	0.0670084	0.0433212	0.116389	0.100761	0.135831	0.141964	0.558078	0.202872	0.0195519	0.15542	0.30778	0.0492682	0.0441308	0.0588308	0.428578	0.269539	0.15679	0.1979605	-0.162072	0.0124153	0.483656	0.00484938	0.022379	0.46181	0.0148903	0.1830147	0.000264489	0.0239092	0.334125	3.6417	0.286056	0.300134	0.151759	0.26205	0.02094273	8.73882
9030	-3723.81	-3716.899	-6.911644	0.7508767	0.2243685	0.345307	0.355842	0.21195	0.0877934	0.310121	0.507585	0.115226	0.486806	0.164401	0.0291206	0.275888	0.239882	0.0505589	0.0455471	0.263772	0.0277574	0.18525	0.266205	0.1961602	0.2390607	0.0136115	0.430409	0.00531661	0.028033	0.506305	0.0163249	0.009954839	0.00112419	0.0489098	0.444232	3.50573	0.328045	0.273716	0.136559	0.26168	0.2490155	0.03997678
