Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3810	-3773.144	-3715.916	-57.22807	3.325764	0.1752927	0.0268301	0.0122199	0.00526857	0.0768096	0.00329139	0.0475889	0.0461246	0.00471195	0.0511121	0.0244323	0.0180916	0.0210015	0.02006	0.0409197	0.0358969	0.00686559	0.00410921	0.00620521	0.0110277	0.0156882	0.0303697	0.0607921	0.00524121	0.110123	0.0517014	0.065669	0.013055	0.0234387	0.0204739	0.0136451	0.00233545	0.0205443	0.0227384	0.0156392	0.000641569	0.0717347	0.00227197	0.0330085	0.0170177	0.060127	0.0229186	0.00152769	0.01974552	0.002911549	0.0107612	0.482465	0.0107048	0.00801616	0.483522	0.00453121	20.25817	0.1826774	6	38.70056	0.301204	0.000200653	0.0208468	0.316191	3.66276	0.296031	0.304845	0.133299	0.265826	0.185589	0.9843118
3820	-3752.226	-3711.83	-40.39574	3.697344	0.1542014	0.00909195	0.00587972	0.0389627	0.038116	0.00802465	0.0239958	0.021752	0.00754197	0.0350645	0.0116023	0.00154836	0.0227687	0.0318882	0.0224871	0.00417551	0.0123135	0.012128	0.00415275	0.00679538	0.0427375	0.0308858	0.0200207	0.029458	0.0103756	0.0450999	0.0138865	0.021018	0.0164314	0.0367368	0.00618908	0.000849812	0.0162769	0.0119349	0.014355	0.0353237	0.0204078	0.0364045	0.011288	0.005707	0.0538768	0.000269956	0.00790539	0.02188609	-0.1090712	0.0107163	0.486949	0.0096126	0.00888854	0.481504	0.00232934	23.18578	0.2290377	7	38.04837	0.4441259	6.82349e-05	0.0121958	0.25446	3.73328	0.305939	0.311446	0.139238	0.243377	0.1199665	1.90918
3830	-3772.686	-3715.524	-57.16197	4.774462	0.1507462	0.0522218	0.0146271	0.0100192	0.0379158	0.00571927	0.0222022	0.0279535	0.00967392	0.0372546	0.00404488	0.01287	0.01494	0.0520909	0.0549151	0.00396011	0.0868778	0.00918811	0.0107659	0.146571	0.0333623	0.0195357	0.0181523	0.00206743	0.0112999	0.022857	0.0288999	0.00162162	0.143704	0.00223667	0.043427	0.013664	0.0346902	0.00706256	0.0206938	0.0249154	0.0741929	0.0931457	0.00187194	0.0163151	0.0289593	0.0202306	0.0365678	0.03356124	0.03086792	0.0101491	0.488417	0.00205326	0.0115652	0.482955	0.004861	23.10702	0.1491363	7	38.44149	0.4163393	5.55572e-05	0.01101	0.244076	3.74486	0.307917	0.290578	0.130604	0.270901	0.1800042	0.8285156
3840	-3755.186	-3708.045	-47.14139	3.457766	0.1835835	0.0149086	0.00741284	0.0512749	0.0674398	0.00265927	0.0199369	0.0327535	0.00976724	0.0379035	0.00128417	0.0615051	0.0295327	0.0270229	0.00437067	0.0519264	0.042138	0.00583103	0.0145247	0.0963512	0.00495802	0.0197341	0.0148587	0.00616436	0.00986003	0.0221815	0.0264429	0.000368823	0.00324335	0.0141101	0.00652261	0.0148898	0.0147458	0.0222948	0.00653665	0.0418861	0.0416598	0.0196952	0.0199855	0.0067256	0.0106991	0.00337991	0.0643125	0.02619378	0.0195232	0.00854106	0.519511	0.00286151	0.00890144	0.452327	0.00785807	25.13434	0.2202807	6	37.63677	0.3858438	0.000286448	0.0248739	0.339476	3.63536	0.323786	0.291664	0.133675	0.250876	0.2398039	0.9185868
3850	-3753.496	-3711.981	-41.51499	2.843429	0.1977762	0.00846779	0.0139406	0.00809242	0.0545088	0.00410948	0.0258113	0.0282633	0.00544547	0.0328357	0.0220508	0.00983731	0.0388695	0.0340898	0.00267651	0.0323954	0.0399525	0.0579007	0.0349575	0.00147225	0.0247184	0.00327101	0.0158773	0.0221476	0.0103675	0.00834025	0.0387898	0.0149947	0.0115839	0.00866644	0.0266416	0.0930452	0.0330021	0.0237929	0.00255325	0.0346234	0.0117167	0.000939835	0.0015769	0.000701305	0.00762011	0.0190143	0.0218028	0.02365886	0.02201097	0.00988636	0.493864	0.00369123	0.00521318	0.474112	0.0132328	24.51936	0.1483069	6	39.71811	0.3838937	0.000491517	0.0325025	0.377829	3.58918	0.294625	0.303344	0.144891	0.25714	0.1703179	0.8707653
3860	-3763.128	-3711.799	-51.32956	2.846258	0.1890311	0.0076742	0.00734477	0.0404664	0.0544037	0.00514152	0.0334025	0.0351866	0.00469431	0.0397686	0.0129536	0.0179763	0.0320964	0.0440037	0.0598576	0.00347127	0.0236552	0.00818363	0.0198867	0.0676854	0.0101772	0.0821508	0.0176376	0.00522927	0.0541383	0.00432178	0.0501954	0.0193097	0.0037032	0.0135006	0.0356701	0.0190136	0.0298081	0.0828949	0.00788672	0.00518036	0.0177364	0.0182787	0.0177566	0.0243173	0.0310771	0.0250879	0.0464911	0.03846791	0.01650066	0.00970311	0.584721	0.00535099	0.00786775	0.378319	0.014038	17.16149	0.1661849	7	37.72312	0.373774	0.000355818	0.0276969	0.354429	3.61752	0.295384	0.304982	0.142443	0.257191	0.1826856	0.9096773
3870	-3775.405	-3709.641	-65.76394	3.834611	0.2309962	0.00330826	0.00864399	0.0175745	0.0365154	0.007556	0.0328786	0.0241323	0.00791057	0.039026	0.016558	0.0257233	0.016101	0.016171	0.112143	0.00433673	0.0416797	0.0938649	0.0230656	0.0107701	0.0101382	0.041525	0.0488218	0.0166817	0.0541733	0.0120785	0.0948963	0.0813756	0.0315526	0.00149009	0.0827725	0.0146533	0.147745	0.0124687	0.0192412	0.00970632	0.0203247	0.0150284	0.0481718	0.0220311	0.0603586	0.0190134	0.00842638	0.03027465	0.007160663	0.0095226	0.573843	0.0164195	0.00540451	0.391854	0.00295652	13.75834	0.183095	5	37.68991	0.3826263	0.00134115	0.0533517	0.459661	3.48565	0.293086	0.311589	0.124108	0.271217	0.1902557	0.9623629
3880	-3756.878	-3708.908	-47.97026	3.557147	0.1602723	0.0456747	0.00679444	0.0290446	0.0407974	0.00631678	0.0178674	0.0262241	0.00693692	0.034487	0.0108999	0.0313921	0.0171825	0.0273641	0.00238864	0.0134119	0.0151001	0.00933442	0.00898935	0.106346	0.00714203	0.00168548	0.00910802	0.0132681	0.0268691	0.0190743	0.0205326	0.0142471	0.0226537	0.00397677	0.0348024	0.0353322	0.0352207	0.0221647	0.010155	0.0176316	0.0308378	0.0421618	0.0834879	6.80429e-05	0.0259314	0.0100445	0.050061	0.02303248	0.03302017	0.00457383	0.575646	0.0169677	0.00682673	0.393085	0.00290028	11.75049	0.1857365	5	37.45253	0.3502233	9.58313e-05	0.0144404	0.272546	3.71292	0.289843	0.300195	0.12775	0.282212	0.2187567	0.8490553
3890	-3766.482	-3712.167	-54.31589	3.451893	0.1655995	0.0515669	0.00610656	0.0147805	0.0357241	0.00257542	0.0276942	0.0223111	0.00489894	0.0485545	0.0534271	0.050503	0.0231838	0.0333237	0.0270055	0.0304144	0.00408767	0.00517868	0.0519247	0.0564886	0.00953396	0.013418	0.0080498	0.032478	0.0429823	0.00400269	0.0274596	0.0136649	0.0745951	0.0506302	0.0270542	0.0209347	0.0342508	0.0499187	0.0186633	0.113652	0.00977919	0.00334989	0.00192664	0.0175744	0.000736093	0.00527786	0.0238771	0.03299805	0.03090661	0.00594046	0.61865	0.0111283	0.0012155	0.362289	0.000776323	10.14235	0.1373224	6	37.32162	0.4415446	0.000126478	0.0165762	0.288222	3.69508	0.303288	0.310224	0.127111	0.259377	0.168229	0.8162825
3900	-3764.824	-3709.222	-55.60148	4.065252	0.1755003	0.0153835	0.00976211	0.0602202	0.0515747	0.00739404	0.0212374	0.0274755	0.0117866	0.036688	0.00863832	0.0576033	0.0166441	0.0222895	0.0335066	0.01288	0.0792256	0.00593972	0.0491979	0.0133712	0.0116057	0.0205962	0.0663511	0.0144338	0.0265806	0.0465599	0.0241943	0.0324134	0.0129372	0.0129194	0.0238881	0.0061269	0.0288102	0.0119697	0.00386436	0.0246185	0.0130968	0.0258904	0.00348391	0.00289768	0.029325	0.0116023	0.0422531	0.03788158	0.08440786	0.00767475	0.530811	0.0125667	0.000239668	0.448589	0.000118915	13.3775	0.154752	6	40.40297	0.4767391	0.000202533	0.0209435	0.316782	3.66207	0.296182	0.311993	0.128674	0.26315	0.2391598	0.6470651
3910	-3764.651	-3707.657	-56.99384	3.647429	0.1715117	0.0341462	0.0131793	0.0155079	0.0517554	0.00563463	0.0234738	0.0206321	0.00502147	0.0499845	0.111903	0.113675	0.0361287	0.0255198	0.0214159	7.43286e-05	0.0197034	0.0139767	0.0382644	0.00282295	0.0157719	0.0469604	0.0797032	0.0232918	0.0128492	0.0118624	0.00648613	0.00127983	0.0190319	0.0253515	0.0488072	0.0195163	0.0549832	0.013442	0.00548829	0.0185343	0.0235331	0.0307505	0.00179962	0.00624793	0.0653461	0.0148999	0.0739978	0.03585956	0.08936227	0.00766835	0.530368	0.0125562	0.000956756	0.448215	0.000235542	9.852791	0.1912083	7	37.40628	0.4768624	0.000168642	0.0191232	0.305372	3.67534	0.30105	0.292269	0.136875	0.269805	0.2805706	0.6814981
3920	-3803.894	-3713.256	-90.63854	3.179184	0.1606932	0.0617019	0.0107833	0.0343326	0.0543065	0.0030623	0.034131	0.0332376	0.00993484	0.0381333	0.0709587	0.0970696	0.0319372	0.0197628	0.0403042	0.126888	0.0398935	0.00789674	0.13046	0.0434372	0.154607	0.11336	0.0798457	0.0113703	0.00282412	0.0194134	0.0026156	0.0690583	0.11387	0.0268453	0.027034	0.0202369	0.0144649	0.0354621	0.0915111	0.0439418	0.0252896	0.00116377	0.0367763	0.057955	0.0193057	0.00715147	0.0229771	0.04518601	0.0195501	0.00798155	0.552031	0.0130691	0.00110935	0.425732	7.7037e-05	10.85687	0.1628566	5	39.49711	0.2776889	9.80213e-05	0.0146036	0.273792	3.71151	0.2757	0.343977	0.121698	0.258625	0.1824067	0.8928213
3930	-3773.769	-3706.024	-67.74502	3.718256	0.1771725	0.0717345	0.0078871	0.0137101	0.0626872	0.00450993	0.0293814	0.0445201	0.00520125	0.0402487	0.0576288	0.0770613	0.017294	0.0296239	0.0277139	0.000845301	0.000199001	0.00295917	0.00552202	0.0307315	0.00446908	0.0170314	0.0105844	0.00165424	0.100779	0.0809633	0.020354	0.0266778	0.00827592	0.00339264	0.0635315	0.0213872	0.0616645	0.021244	0.0161234	0.0219396	0.0256995	6.63032e-05	0.0294222	0.0599263	0.0359542	0.00669435	0.0489008	0.02783123	0.04086459	0.00741631	0.512937	0.0120981	0.00437488	0.462878	0.000295712	13.97745	0.1177241	5	39.05019	0.3444023	0.000218158	0.0217304	0.321525	3.65653	0.283415	0.328579	0.121773	0.266233	0.1585887	0.7423235
3940	-3777.804	-3708.521	-69.28344	3.512339	0.2164937	0.0214715	0.00600983	0.00608433	0.0494891	0.00432272	0.0233077	0.0254573	0.00686094	0.0379429	0.0547675	0.0157325	0.0155156	0.0311758	0.037626	0.0478421	0.0114608	0.00443255	0.0887817	0.0600432	0.04651	0.0228295	0.0398294	0.02061	0.00724141	0.015022	0.00214074	0.0260392	0.00405762	0.103787	0.0229527	0.0145549	0.0196329	0.0246319	0.0120344	0.114004	0.00978802	0.0990076	0.0779142	0.0316963	0.0138757	0.010034	0.024252	0.03005071	0.002403586	0.0138984	0.466137	0.0100534	0.00796289	0.501612	0.000336154	26.03089	0.150891	7	40.20616	0.2825542	0.0008988	0.0437995	0.42532	3.52998	0.292036	0.310929	0.127899	0.269137	0.1532946	0.9843205
3950	-3761.445	-3714.074	-47.37136	4.052624	0.1646275	0.00604619	0.00703654	0.0057787	0.0273586	0.00597759	0.0103609	0.0195307	0.00661255	0.0256347	0.0131623	0.00614912	0.0177121	0.0228201	0.0189238	0.0125679	0.00984391	0.0201296	0.00554518	0.00120767	0.00317563	0.00843063	0.0276099	0.0223669	0.0373711	0.0189119	0.0167675	0.00698834	0.0495227	0.00363679	0.0389893	0.000900653	0.004641	0.0125674	0.00943167	0.0447296	0.0314131	0.0229509	0.00239104	0.00122155	0.0518392	0.0065721	0.0145711	0.01915133	0.04182589	0.0146937	0.492501	0.00960777	0.00359325	0.479377	0.000227484	15.84946	0.1731669	6	47.30507	0.4094716	0.000120395	0.0161751	0.285376	3.69833	0.299847	0.300917	0.142739	0.256497	0.2149928	0.8054545
3960	-3789.225	-3709.167	-80.0581	4.11738	0.1471543	0.0882572	0.00925073	0.0127201	0.0385972	0.00623993	0.0188001	0.019113	0.00749953	0.0304198	0.035084	0.0596009	0.0290533	0.0207341	0.00164117	0.00466278	0.0180803	0.0272441	0.0105299	0.170926	0.0577148	0.0278521	0.0261832	0.0441215	0.0267226	0.0808231	0.0362996	0.00582862	0.0310672	0.0476149	0.0479492	0.00679732	0.0160685	0.00838739	0.00589268	0.129948	0.0527168	0.0130575	0.0130422	0.117697	0.0665109	0.0526201	0.108453	0.03430873	0.03284169	0.00876596	0.527782	0.0112886	0.00170802	0.450111	0.000345088	10.41073	0.1650366	5	37.24656	0.2795435	4.44104e-05	0.00984862	0.233226	3.75688	0.328478	0.297428	0.136277	0.237817	0.1978783	0.8340309
3970	-3765.597	-3711.846	-53.75057	4.126436	0.1607022	0.0326478	0.0103291	0.00144081	0.0778046	0.00382144	0.0118238	0.0204535	0.00559604	0.0210661	0.0115091	0.111008	0.0166089	0.0390102	0.0315054	0.0173186	0.0232514	0.0177728	0.0126608	0.0178514	0.0673904	0.00325265	0.0392229	0.0211875	0.0206855	0.0390872	0.00443279	0.0292763	0.0407315	0.0278714	0.00673928	0.0571831	0.027233	0.00913936	0.0364373	0.0133997	0.00697688	0.0538021	0.000726194	0.00537577	0.0444896	0.00251591	0.0622015	0.02486954	0.06639897	0.00910967	0.529118	0.00537308	0.00171234	0.45125	0.00343646	8.656677	0.1168519	7	37.76168	0.2677746	9.80686e-05	0.0146071	0.273818	3.71148	0.29595	0.303847	0.132702	0.267501	0.1832509	0.6376609
3980	-3779.852	-3713.33	-66.52187	4.690578	0.1985883	0.0162531	0.00785148	0.0109304	0.0327828	0.00256271	0.0276382	0.0241525	0.00713534	0.0411877	0.00101908	0.108924	0.016074	0.0207655	0.0243991	0.0400105	0.0816052	0.0339238	0.109343	0.00529773	0.0114116	0.0375606	0.0464281	0.0238635	0.0434553	0.0261316	0.120517	0.0131221	0.0350974	0.0112737	0.000360913	0.0372961	0.0860286	0.0480425	0.0563901	0.0585291	0.0240522	0.0290686	0.00343876	0.0485547	0.0480492	0.00677422	0.00471933	0.03985845	0.05777619	0.0101299	0.48331	0.00718572	0.00567168	0.490904	0.0027989	8.651852	0.1059152	8	43.56973	0.3816286	0.000505755	0.032965	0.379963	3.58657	0.292614	0.306665	0.129091	0.27163	0.1636914	0.6470419
3990	-3792.016	-3708.122	-83.89387	4.784396	0.1600443	0.00971183	0.00632297	0.0253966	0.0344391	0.00709697	0.0144745	0.0201968	0.00371156	0.0313234	0.0382286	0.04544	0.0145518	0.0356604	0.0469144	0.172441	0.0060664	0.162691	0.0264199	0.153168	0.00666661	0.0853341	0.0568479	0.141028	0.0419241	0.0185729	0.104093	0.0650034	0.00322543	0.01937	0.0353138	0.02087	0.0412234	0.0114265	0.116663	0.0417738	0.0107927	0.00607499	0.00638	0.0136587	0.100265	0.0269092	0.041534	0.03661134	0.05332614	0.0103915	0.495794	0.00498199	0.00471361	0.482515	0.00160416	11.1005	0.1899368	7	39.70665	0.4246046	9.4661e-05	0.0143525	0.271871	3.71368	0.309857	0.314708	0.125601	0.249834	0.243263	0.7807881
4000	-3766.837	-3707.819	-59.01833	4.845348	0.1945264	0.00814042	0.00412461	6.53424e-05	0.0545931	0.00367449	0.0183456	0.0219958	0.00778253	0.0551542	0.0123948	0.0236152	0.0308047	0.0391024	0.00244699	0.056408	0.0145211	0.00529541	0.0531372	0.000927966	0.0143484	0.0246119	0.00690986	0.0559025	0.0165446	0.0883332	0.0114611	0.0250626	0.00714416	0.0148507	0.00973853	0.0316043	0.0167139	0.0139291	0.000782629	0.0335197	0.0196305	0.00293614	0.139735	0.0545247	0.0149062	0.0574352	0.0410898	0.02908325	0.0779968	0.0141906	0.493471	0.00808132	0.00120049	0.480254	0.00280257	10.97947	0.1317402	7	41.76412	0.3691834	0.000437396	0.0306786	0.369222	3.59966	0.283621	0.321315	0.127495	0.26757	0.209737	0.6281209
4010	-3757.154	-3709.732	-47.42224	5.384726	0.1923301	0.0174648	0.00309037	0.00368506	0.044796	0.0072183	0.0142974	0.0240057	0.00671891	0.0316804	0.0217787	0.0139008	0.0159048	0.028676	0.0175755	0.034016	0.00469077	0.020152	0.00567305	0.0207656	0.00705933	0.0112401	0.00192211	0.080357	0.0076762	0.00384834	0.0533462	0.0336351	0.0538561	0.00929014	0.00364663	0.0233544	0.00510028	0.00952742	0.0351967	0.00282806	0.017544	0.0350505	0.0568746	0.0190867	0.0702022	0.0307384	7.85699e-05	0.02315596	-0.01311813	0.0125296	0.543569	0.00741666	0.00105997	0.424039	0.0113855	10.53276	0.145004	6	38.87703	0.3854732	0.000403331	0.0294712	0.363345	3.60678	0.301478	0.283591	0.133506	0.281425	0.1318858	1.099466
4020	-3761.345	-3704.827	-56.51813	4.632957	0.197002	0.0198308	0.0070327	0.0157191	0.048772	0.00586886	0.0153851	0.0229784	0.00907137	0.024174	0.0143323	0.0190888	0.0130652	0.0214655	0.0021294	0.0352932	0.0632441	0.0377873	0.0131231	0.00520226	0.0130216	0.00651605	0.0325459	0.0787148	0.0229105	0.0175597	0.0204301	0.102183	0.0117093	0.0407428	0.00355966	0.0299489	0.0205125	0.00644024	0.00740398	0.00884645	0.00328199	0.00899578	0.0208205	0.0236862	0.047727	0.0279434	0.000137485	0.02628818	-0.008048261	0.0144067	0.48483	0.0085278	0.000288037	0.487567	0.00438014	10.00864	0.1708784	6	39.80046	0.1902518	0.000478212	0.032064	0.375788	3.59167	0.297866	0.303872	0.135458	0.262804	0.1628301	1.049427
4030	-3755.736	-3712.882	-42.85363	4.22742	0.1871496	0.0158208	0.00757461	0.0186188	0.0604276	0.00488178	0.017437	0.0224565	0.0056112	0.0319246	0.00606084	0.0126282	0.0339829	0.0228546	0.00862887	0.0566018	0.0156506	0.00638473	0.017618	0.0201969	0.0705508	0.0849316	0.0107087	0.0568241	0.00337446	0.0224346	0.0348627	0.0195506	0.00410977	0.00874805	0.00623103	0.0132309	0.0164143	0.0118176	0.0205235	0.0293407	0.00509907	0.00945226	0.0151418	0.00158806	0.0349651	0.00925149	0.00846005	0.01754493	0.01601304	0.0143257	0.482104	0.00978167	0.000505084	0.484825	0.00845838	9.963	0.1647334	7	37.59127	0.3819804	0.000330614	0.0267066	0.349297	3.62367	0.325367	0.287924	0.135657	0.251052	0.1807464	0.9114061
4040	-3766.593	-3708.425	-58.16795	3.730651	0.2059402	0.136173	0.0112933	0.0081787	0.0377838	0.00595984	0.0223085	0.0192207	0.00810497	0.026551	0.0399416	0.0671695	0.0158829	0.0289824	0.0482196	0.0404589	0.00271196	0.0825074	0.00367188	0.0266544	0.00189199	0.0075983	0.0293376	0.0101162	0.0534488	0.0402029	0.0872439	0.0308336	0.0417657	0.016238	0.0282965	0.0387663	0.0609373	0.0148433	0.00103044	0.033215	0.0265172	0.0837517	0.029173	0.00227579	0.025238	0.00281091	0.00578226	0.03267834	-0.008131568	0.0190459	0.5112	0.00790386	0.000535568	0.456929	0.00438579	10.14156	0.2127876	7	37.21515	0.4784993	0.000648254	0.0372712	0.398983	3.5631	0.305647	0.279519	0.132049	0.282785	0.204656	1.039733
4050	-3774.318	-3712.822	-61.49546	3.449855	0.1639209	0.00800207	0.0116441	0.00709795	0.0434152	0.00504777	0.0202922	0.0217555	0.0124826	0.0365089	0.0404016	0.027355	0.0150613	0.0121711	0.0779605	0.00583365	0.0939297	0.00146985	0.0654096	0.00851201	0.00154791	0.118349	0.0552582	0.0260366	0.0545604	0.0573604	0.000467264	0.0818513	0.0481871	0.0229966	0.0354891	0.0343552	0.035506	0.0153356	0.016413	0.0205478	0.0500961	0.0125562	0.0233059	0.0211871	0.0109212	0.0024738	0.0412377	0.02769759	0.1245823	0.0192942	0.53353	0.00816413	0.000519173	0.435786	0.00270666	13.42492	0.1304324	8	37.94271	0.3929356	0.000116115	0.0158867	0.283304	3.70069	0.26281	0.319086	0.141673	0.276432	0.2550147	0.5114701
4060	-3777.913	-3710.98	-66.93304	3.330605	0.1686871	0.00186371	0.0114951	0.0138205	0.0688565	0.0044674	0.0186859	0.0362083	0.00534245	0.0410115	0.0681497	0.00662159	0.0224671	0.0218451	0.0177345	0.00715499	0.071757	0.00034567	0.0377116	0.020686	0.00165528	0.0134212	0.0178932	0.0832471	0.0689269	0.00991735	0.0745846	0.104818	0.0241233	0.0446975	0.00888988	0.00824572	0.0213125	0.0337985	0.0436013	0.0569149	0.0660851	0.0422381	0.0323242	0.00268333	0.0779795	0.0199145	0.0313606	0.03001556	-0.009643125	0.00937937	0.47987	0.0104944	0.00191101	0.493863	0.00448145	11.17475	0.1521921	7	37.69918	0.2886238	0.000147355	0.0178835	0.297212	3.68476	0.273689	0.314433	0.148211	0.263667	0.1425489	1.067648
4070	-3762.029	-3712.838	-49.1915	3.326509	0.1935244	0.0333641	0.00942015	0.0291338	0.044198	0.00615363	0.0161801	0.0176736	0.0121274	0.0288713	0.0224152	0.00865833	0.0159624	0.0413168	0.0025751	0.0169464	0.0419675	0.00846883	0.0114397	0.0141313	0.00329971	0.016048	0.0517368	0.063256	0.0275313	0.011677	0.0380001	0.0163849	0.0120911	0.0431249	0.00758704	0.0214977	0.0502632	0.0202227	0.00915899	0.0164259	0.0280051	0.000785712	0.0647012	0.00452954	0.00301209	0.0536521	0.0149444	0.0229775	0.01539374	0.0106214	0.543414	0.0178764	0.00227214	0.422726	0.00308999	10.06148	0.1177562	6	37.68095	0.4147867	0.000421607	0.0301252	0.366547	3.60291	0.271702	0.322383	0.143265	0.26265	0.1331499	0.8843879
4080	-3764.347	-3711.071	-53.27588	3.28722	0.2176981	0.00602008	0.0118882	0.00500882	0.0544378	0.00338705	0.030075	0.0272428	0.0109693	0.0453912	0.0193607	0.0362157	0.0172773	0.0455305	0.0357086	0.00262068	0.0754765	0.00993695	0.0250585	0.00645324	0.0147597	0.0219228	0.0060205	0.0116334	0.056546	0.0461274	0.0217417	0.0214817	0.130019	0.0292879	0.00768056	0.0205588	0.022003	0.0365315	0.00121237	0.0665475	0.0162675	0.0124008	0.00818246	0.0115371	0.00874663	0.0504121	0.00973164	0.02881683	0.09371886	0.0100347	0.549347	0.0073609	0.00417685	0.427342	0.00173857	17.49373	0.1283447	6	38.49471	0.3831979	0.000931067	0.0445685	0.428254	3.52625	0.311923	0.304194	0.13047	0.253413	0.2220635	0.5779637
4090	-3764.936	-3709.418	-55.51818	3.064151	0.1909518	0.0290786	0.0162736	0.0206929	0.0486616	0.00332783	0.0331016	0.025127	0.0106516	0.0323454	0.0470954	0.0225507	0.0116599	0.0406065	0.00104729	0.000837198	0.0175761	0.0100365	0.0261144	0.0728908	0.0615226	0.00236294	0.000962455	0.0101759	0.0279678	0.00420157	0.03386	0.00215299	0.0196179	0.036766	0.0377584	0.0580878	0.0100804	0.064394	0.00610092	0.0260404	0.0174407	0.0497325	0.0307021	0.0133577	0.00605001	0.0528878	0.0287349	0.01990102	0.05421245	0.00985278	0.545687	0.00711254	0.00688093	0.419594	0.0108723	16.27242	0.1404228	6	40.55111	0.3094035	0.000382956	0.0287241	0.359633	3.61126	0.282988	0.306524	0.133492	0.276997	0.1946353	0.7214665
4100	-3759.01	-3706.86	-52.15028	3.282419	0.1587317	0.0104175	0.0114472	0.0289378	0.0591542	0.00387254	0.0264984	0.0227624	0.0104058	0.0224414	0.0446531	0.0717052	0.0194233	0.0226537	0.0118749	0.0466913	0.0165174	0.0269894	0.010234	0.00595527	0.011597	0.042394	0.000779446	0.0145856	0.00484562	0.0093011	0.0589031	0.0221881	0.0072854	0.0491391	0.0151806	0.0517485	0.00254962	0.02593	0.0219454	0.0494851	0.057144	0.00559296	0.0229221	0.0118681	0.0281283	0.00225494	0.0407358	0.02573147	0.06928759	0.0147251	0.549441	0.00716147	0.00164248	0.422481	0.00454895	16.05509	0.1034436	7	37.67451	0.4430559	8.81347e-05	0.0138515	0.267977	3.71808	0.305275	0.304033	0.133033	0.257659	0.1727312	0.5988704
4110	-3776.994	-3714.548	-62.44653	3.209732	0.1751815	0.00737049	0.00684299	0.0269327	0.0294195	0.00547835	0.0284618	0.0300054	0.00638003	0.0401873	0.0239426	0.0605796	0.029464	0.0273506	0.00704251	0.0130485	0.0679399	0.00175368	0.0896185	0.00148588	0.0199097	0.0293193	0.063489	0.0390583	0.0324968	0.0913876	0.0576904	0.0549967	0.0114505	0.0101662	0.0287108	0.113227	0.0813528	0.0270392	0.0350039	0.0182687	0.0222074	0.00380255	0.0154141	0.103347	0.0416204	0.0442419	0.0485349	0.03297912	0.03672251	0.0180478	0.550513	0.00412884	0.00102946	0.423305	0.00297608	11.5496	0.173338	6	37.27253	0.4161831	0.000199652	0.0207951	0.315875	3.66313	0.289534	0.315857	0.13133	0.263278	0.2100605	0.8251813
4120	-3757.438	-3707.731	-49.7069	3.958044	0.1869982	0.00304882	0.0105641	0.0210255	0.0409945	0.00643357	0.0202875	0.021505	0.00708787	0.0431748	0.040592	0.0240448	0.031998	0.0360657	0.00474313	0.0308066	0.0149659	0.00279422	0.0263701	0.0122952	0.0113895	0.0396525	0.0178213	0.0543212	0.0940195	0.0161679	0.0296097	0.00815395	0.00470643	0.0163911	0.018421	0.0538318	0.018486	0.0142583	0.0380451	0.0244308	0.0317329	0.0138585	0.0319806	0.0250568	0.0537368	0.022237	0.0545105	0.028561	0.07213515	0.0135967	0.569527	0.00830165	0.00235127	0.405917	0.000306991	10.61073	0.165044	6	37.55088	0.3783922	0.000328644	0.0266276	0.348882	3.62416	0.296439	0.306669	0.143297	0.253595	0.2371791	0.6958622
