Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
12730	59.69874	0	59.69874	2.632585	849984.8	0.001406	0.00422815	0.000508549	0.00261944	0.00272807	0.000687005	2.22141e-05	0.00270196	0.00016829	0.00642433	0.000204276	0.00533832	0.00073759	0.000453701	3.78851e-05	0.002199	0.00253395	0.00127578	0.002430622	-0.1715604	0.138852	0.126835	0.0493018	0.220439	0.433457	0.0311149	11.59085	0.3202959	0.998622	0.999648	1.00035	1.00138	0.183579	0.289515	0.214204	0.312701	0.1487355	2.15346
12740	60.03502	0	60.03502	3.813191	981655.2	0.000149192	0.00183631	0.00846953	0.0019633	0.00355283	0.000364456	0.000961317	0.000960831	0.000477838	0.0058635	0.00527336	0.00105136	0.00288792	0.00505942	0.000897146	0.00248649	0.00165494	0.0010653	0.002152532	0.02733965	0.364755	0.259513	0.0957395	0.107252	0.160847	0.0118934	5.436771	0.02202986	0.998717	0.999672	1.00033	1.00128	0.187748	0.335575	0.178212	0.298465	0.04936951	0.4462241
12750	25.9376	0	25.9376	7.020371	397038.3	0.005327	0.0145333	0.0241998	0.0350626	0.00892523	0.00311047	0.000554278	0.00817898	0.0098557	0.0221499	0.00259023	0.00680592	0.0106773	0.00134306	0.00243718	0.00621746	0.00385445	0.00708438	0.01207155	-0.1413131	0.280197	0.067096	0.141545	0.40639	0.104145	0.000626124	35.63377	0.150714	0.997983	0.999484	1.00051	1.00202	0.0991428	0.104963	0.158907	0.636988	0.00940086	16.03193
12760	15.82893	0	15.82893	23.2219	428714.3	0.0105232	0.0124794	0.00341853	0.00876715	0.0465669	0.0117985	0.00142797	0.00346855	0.00577997	0.0200679	0.0435054	0.00420606	0.00612039	0.00327979	0.00196482	0.000268196	0.0118232	0.0117724	0.01351673	0.01142065	0.0749978	0.220989	0.390198	0.228129	0.0831661	0.00251963	42.13886	0.01735856	0.998059	0.999503	1.0005	1.00194	0.698621	0.171198	0.0728633	0.0573177	0.02877922	0.6031632
12770	3.0347	0	3.0347	22.8534	431623.8	0.0648617	0.0691323	0.00558473	0.0672052	0.0459672	0.0146484	0.00402457	0.0186038	0.00418298	0.0330036	0.0339944	0.00911728	0.0147162	0.0138768	0.0618807	0.00944628	0.00857243	0.0468507	0.02211917	0.1025191	0.0396574	0.246473	0.435194	0.131115	0.130676	0.0168843	29.91881	0.05145163	0.998066	0.999505	1.00049	1.00194	0.0590373	0.448836	0.407126	0.0850008	0.1539708	0.3341649
12780	-2.383233	0	-2.383233	12.61526	678206.1	0.00872646	0.0316474	0.0568893	0.031228	0.0144215	0.145777	0.00201045	0.0203196	0.071417	0.12667	0.00780477	0.026637	0.0212567	0.015098	0.121639	0.0118411	0.0591367	0.0477281	0.04005947	0.1064577	0.0443874	0.0860954	0.144824	0.0779564	0.501703	0.145034	16.94197	0.0003291743	0.998457	0.999605	1.00039	1.00154	0.516897	0.136972	0.0789297	0.267202	0.1067869	0.003082536
12790	-15.13872	0	-15.13872	7.336272	744184	0.0928697	0.0450692	0.102638	0.0690524	0.325246	0.0548811	0.0542962	0.0865059	0.20381	0.194467	0.0494269	0.189859	0.0725623	0.200012	0.00105649	0.022493	0.142952	0.0661428	0.108219	-0.2653167	0.256415	0.0423274	0.109265	0.417675	0.103014	0.0713036	35.07546	0.3015797	0.998527	0.999623	1.00038	1.00147	0.122372	0.117925	0.50346	0.256243	0.03626295	8.316468
12800	16.26187	0	16.26187	1.808905	212156.5	0.017409	0.0112989	0.00587535	0.049694	0.0431488	0.0228978	0.0413356	0.017918	0.0971011	0.0609496	0.00262995	0.00822103	0.00370818	0.00608366	0.0636918	0.00167524	0.001781	0.0245237	0.02161307	0.1437054	0.18511	0.161301	0.108586	0.0299401	0.0617404	0.453322	5.1808	0.07409379	0.997242	0.999294	1.0007	1.00276	0.490293	0.212408	0.251077	0.0462215	0.2177992	0.3401931
12810	32.87903	0	32.87903	1.650672	90782.15	0.017452	0.00346849	0.000535862	0.0238206	0.00716403	0.00838786	0.00351972	0.008622	0.0103537	0.0377503	0.000996836	0.00169155	0.00922482	0.00728365	0.00892099	0.00740382	0.0209299	0.00582634	0.01360647	0.556156	0.17733	0.0669332	0.325634	0.166903	0.101631	0.161569	8.719437	0.03117866	0.995784	0.998919	1.00107	1.00422	0.00760116	0.245559	0.572211	0.174629	0.5873347	0.053085
12820	19.48687	0	19.48687	2.928042	352028.4	0.00488104	0.00051148	0.0521039	0.0380474	0.0185888	0.0720183	0.000628709	0.0101309	0.000288411	0.114764	0.000695026	0.0447311	0.0439466	0.000427938	0.00422177	0.0368191	0.0266998	0.0268371	0.02381072	-0.09334402	0.245031	0.0669603	0.132651	0.16697	0.283454	0.104934	3.20375	0.166836	0.997858	0.999452	1.00055	1.00214	0.152289	0.65544	0.177519	0.0147528	0.07349199	2.270125
12830	3.655758	0	3.655758	1.36321	972403.9	0.116854	0.031827	0.0160468	0.0713591	0.00339356	0.023158	0.0837114	0.00834527	0.0560776	0.0908542	0.0766035	0.00028276	0.0208116	0.0355483	0.154451	0.17359	0.0300726	0.170399	0.06675472	-0.09182644	0.0375877	0.0445734	0.185899	0.126775	0.565902	0.0392632	3.856793	0.1082519	0.998711	0.99967	1.00033	1.00129	0.0108583	0.168715	0.494896	0.325531	0.01642544	6.590501
12840	-23.80021	0	-23.80021	8.877274	238227.2	0.014645	0.0700389	0.0147285	0.00578012	0.443476	0.396075	0.289478	0.121588	0.00490364	0.226641	0.303665	0.000252971	0.0747519	0.0307724	0.143692	0.112211	0.12933	0.0130302	0.1251543	-0.07261629	0.218989	0.0209681	0.152423	0.109574	0.486485	0.0115617	26.74131	0.08748037	0.997397	0.999334	1.00066	1.00261	0.381051	0.128593	0.47609	0.0142664	0.01486408	5.885353
12850	-40.54096	0	-40.54096	11.91167	50775.08	0.0806264	0.27678	0.0386062	0.0019987	0.256646	1.20763	0.257878	0.0790798	0.0223386	1.64489	0.293736	0.449879	0.0182994	0.431547	0.0176597	0.895039	0.130919	0.116417	0.3519759	-0.08329858	0.271476	0.00107002	0.221887	0.0712264	0.424258	0.0100828	14.68179	0.1030768	0.994365	0.998554	1.00144	1.00565	0.520565	0.393875	0.0708288	0.0147303	0.01977824	5.211627
12860	-21.19702	0	-21.19702	27.02109	936472.8	0.147511	0.179649	0.0213363	0.0954793	0.172855	0.0648327	0.00501719	0.0787716	0.135866	0.0742597	0.0454595	0.0758807	0.0128699	0.0659976	0.0590943	0.214373	0.0980743	0.196999	0.09603314	-0.04431052	0.0426115	0.158922	0.0931172	0.155751	0.237229	0.312369	30.96584	0.06458764	0.998687	0.999664	1.00034	1.00131	0.00505198	0.149887	0.770519	0.0745421	0.02027712	3.185248
12870	-13.50322	0	-13.50322	32.03224	799513.4	0.0640011	0.0429658	0.0311559	0.106934	0.0192696	0.0585459	0.00066634	0.059867	0.0116179	0.0877025	0.00363966	0.122639	0.0237656	0.208954	0.059974	0.0279468	0.023869	0.155341	0.06880889	-0.03933766	0.0213193	0.169089	0.0990744	0.250608	0.127556	0.332353	47.10472	0.04936667	0.998579	0.999637	1.00036	1.00142	0.249106	0.674278	0.0491892	0.0274269	0.01002901	4.922387
12880	-27.60082	0	-27.60082	16.95046	816942.3	0.529382	0.0185427	0.209162	0.0970095	0.0624351	0.30845	0.372945	0.182537	0.294114	0.0947222	0.151877	0.0641925	0.0369221	0.138124	0.000195719	0.251	0.0600296	0.228122	0.1533463	-0.004683848	0.0320495	0.820035	0.0322192	0.0672785	0.0414816	0.00693624	22.0272	0.02923828	0.998594	0.99964	1.00036	1.00141	0.608977	0.148448	0.0897196	0.152856	0.02455444	1.190754
12890	-42.55306	0	-42.55306	33.12417	905792.2	0.13939	0.235691	0.397388	0.113721	0.206561	0.371804	0.0147363	0.0717538	0.899091	0.201227	0.0228642	0.0393637	0.168784	0.375084	0.0133788	0.0359605	0.97976	0.66273	0.251289	0.03842876	0.309241	0.0363727	0.272041	0.311728	0.00369026	0.0669269	44.77011	0.03614516	0.998665	0.999659	1.00034	1.00134	0.178391	0.366119	0.166422	0.289069	0.07457392	0.4846891
12900	-14.47002	0	-14.47002	23.52819	218912.4	0.0448466	0.00999315	0.145052	0.0790513	0.119762	0.013763	0.00148831	0.00310349	0.304169	0.0271209	0.0028714	0.0164853	0.107459	0.0858972	0.0702438	0.0138027	0.117786	0.0419867	0.08058241	-0.03353161	0.496876	0.0158111	0.123014	0.267479	0.00081858	0.0960007	43.90134	0.1702285	0.997285	0.999305	1.00069	1.00272	0.0740057	0.54642	0.199906	0.179669	0.1366969	1.245299
12910	0.9326002	0	0.9326002	9.109678	770396	0.0484086	0.0192994	0.000560878	0.034381	0.0131087	0.0316803	0.0181105	0.0117487	0.0115887	0.00210585	0.172336	0.00311396	0.00776234	0.0217865	0.0159502	0.116055	0.0437355	0.0263147	0.06049198	-0.02131191	0.357198	0.0631796	0.0181299	0.0320866	0.00072388	0.528682	19.27099	0.09213778	0.998552	0.99963	1.00037	1.00145	0.113616	0.23734	0.248275	0.400769	0.07082587	1.300906
12920	-3.270085	0	-3.270085	14.45525	729775.3	0.0712066	0.107516	0.00236793	0.0824264	0.0247008	0.00619518	0.0781147	0.00122056	0.00870134	0.0271763	0.000754315	0.15745	0.0294291	0.00339149	0.0681951	0.0553237	0.00963553	0.0470397	0.04627012	0.1103099	0.279634	0.065841	0.0143822	0.0871837	0.00200729	0.550952	34.54995	0.01598919	0.998512	0.99962	1.00038	1.00149	0.339225	0.070426	0.0899095	0.500439	0.1262991	0.1265978
12930	4.564728	0	4.564728	10.30304	987425.6	0.0657868	0.0823112	0.00738659	0.0576451	0.107044	0.0215616	0.0302577	0.00447717	0.0465235	0.0849841	0.0149595	0.0261487	0.028646	0.023596	0.00611101	0.00742016	0.0645272	0.0343674	0.03058097	0.03496161	0.643892	0.127046	0.028669	0.170595	0.00392772	0.0258707	11.382	0.006191867	0.998721	0.999673	1.00033	1.00128	0.28879	0.15229	0.198996	0.359924	0.04115348	0.1504579
12940	-6.317296	0	-6.317296	8.378545	889718	0.00728177	0.0302174	0.244174	0.0155057	0.00613509	0.0104357	0.0622602	0.0123166	0.108821	0.167	0.106052	0.00185054	0.004569	0.170296	0.0393177	0.0210545	0.107311	0.0122502	0.07792385	-0.1186916	0.354769	0.125922	0.0932181	0.0698151	0.295454	0.0608215	45.53637	0.1845927	0.998653	0.999655	1.00034	1.00135	0.294198	0.39825	0.208979	0.0985728	0.06590103	2.801059
12950	-12.76177	0	-12.76177	18.21192	851246.3	0.0621371	0.0912755	0.0956554	0.172512	0.000968271	0.0344437	0.0605554	0.299893	0.0871824	0.19924	0.122233	0.0159866	0.089043	0.024452	0.0169985	0.0318988	0.132675	0.00600084	0.09765066	0.097139	0.0459997	0.237001	0.184048	0.257527	0.0271676	0.248257	21.28268	0.0074231	0.998623	0.999648	1.00035	1.00138	0.0768428	0.248699	0.0711051	0.603353	0.1045621	0.07099227
12960	-18.89064	0	-18.89064	13.35615	536674.9	0.168126	0.00735997	0.0518118	0.0419972	0.149382	0.0632591	0.0349237	0.0104688	0.138942	0.209259	0.245269	0.0260249	0.0200625	0.0625247	0.15863	0.0871992	0.0305296	0.245884	0.08084277	-0.0329213	0.0164815	0.335633	0.199649	0.290827	0.0294706	0.127939	34.95901	0.05744551	0.998265	0.999556	1.00044	1.00174	0.478871	0.325247	0.171073	0.0248094	0.0245242	2.342401
12970	-1.914296	0	-1.914296	9.321617	664234.9	0.0143006	0.0548925	0.0736183	0.0128369	0.0079883	0.0155842	0.0480399	0.0356189	0.00565926	0.0474279	0.0370894	0.0246362	0.0520124	0.0184812	0.0423079	0.0107891	0.012417	0.132612	0.03883802	0.1202846	0.227232	0.07328	0.282732	0.0454655	0.196088	0.175202	43.1728	0.1199854	0.998441	0.999601	1.0004	1.00156	0.404652	0.369018	0.211318	0.0150124	0.24027	0.4993776
12980	1.03937	0	1.03937	21.49624	269079	0.0360806	0.0446048	0.00896323	0.00542097	0.0278654	0.0263251	0.0746513	0.0396279	0.00285893	0.0166273	0.0221217	0.0552684	0.0529988	0.0465883	0.0251911	0.0148789	0.0086047	0.0866662	0.03402483	0.01352058	0.2831	0.0131397	0.0937825	0.0194207	0.244298	0.346259	22.05115	0.06905348	0.997551	0.999373	1.00062	1.00245	0.730504	0.221663	0.0321138	0.0157187	0.08257406	0.8362612
12990	2.615013	0	2.615013	16.19393	991807.7	0.0104571	0.00603071	0.0653965	0.0270138	0.0503885	0.000133127	0.000166633	0.0175366	0.0327752	0.00795897	0.0509705	0.00993956	0.0319246	0.0339985	0.0395658	0.0158511	0.0995584	0.0692934	0.03773863	-0.007287786	0.478984	0.0512884	0.133766	0.00276295	0.0846821	0.248517	24.44002	0.02005217	0.998724	0.999674	1.00033	1.00128	0.073933	0.0899313	0.752318	0.083818	0.01276438	1.570947
13000	-11.12863	0	-11.12863	27.71868	589007.8	0.0801822	0.00846258	0.00922949	0.0803084	0.0155157	0.00149663	0.122987	0.0196241	0.186687	0.0749427	0.0228032	0.00635827	4.65203e-05	0.0459431	0.0318695	0.1409	0.109975	0.0491322	0.05069765	0.06747632	0.249248	0.40269	0.012008	0.0157643	0.0163898	0.3039	46.4063	0.05574294	0.998344	0.999576	1.00042	1.00166	0.051867	0.774478	0.150618	0.0230373	0.1232193	0.4523882
13010	9.864016	0	9.864016	13.55263	404144.3	0.0557684	0.00352896	0.00641796	0.00738562	0.0282905	0.0171551	0.0021432	0.0195628	0.00713437	0.0163139	0.0308347	0.0111337	0.000399418	0.0235201	0.00360421	0.0372756	0.0460253	0.025677	0.02662085	-0.07512085	0.668885	0.0194314	0.0322248	0.0423052	0.0250832	0.21207	38.45551	0.07537125	0.998001	0.999489	1.00051	1.002	0.100399	0.0596438	0.658562	0.181395	0.0002503945	301.01
13020	-0.9285133	0	-0.9285133	25.98629	731352.5	0.028568	0.00296872	0.0068966	1.33607e-05	0.0868933	0.060664	0.019856	0.0340482	0.0485207	0.073915	0.0159115	0.0111257	0.0391089	0.0178711	0.00496683	0.0369145	0.053826	0.0122923	0.04237129	-0.05710352	0.264488	0.0784674	0.13013	0.133832	0.018193	0.37489	41.39191	0.1094702	0.998514	0.99962	1.00038	1.00149	0.485737	0.012826	0.0476206	0.453817	0.05236663	2.090456
13030	-6.438289	0	-6.438289	30.53233	403724.4	0.0131318	0.0554181	0.0685579	0.0329136	0.177322	0.0207388	0.0686843	0.00719239	0.0350168	0.0054185	0.0132884	0.0871528	0.0369438	0.0203654	0.00309836	0.0183576	0.0892434	0.0391256	0.04147438	-0.111521	0.595358	0.11301	0.0147085	0.0473449	0.176113	0.0534653	43.92155	0.1918251	0.998	0.999488	1.00051	1.002	0.323695	0.146941	0.370999	0.158364	0.08030404	2.388735
13040	-2.327602	0	-2.327602	16.06372	289754	0.0224393	0.0225755	0.0674328	0.0497475	0.0516968	0.00812139	0.0648416	0.00918486	0.0203323	0.00787182	0.0375166	0.044445	0.0302529	0.07837	0.0856904	0.0259235	0.00620361	0.0186765	0.03697286	0.1646707	0.0145667	0.209639	0.0114286	0.315519	0.383228	0.065619	19.95688	0.002464166	0.99764	0.999396	1.0006	1.00236	0.106286	0.673073	0.137074	0.0835678	0.1671349	0.01474357
13050	3.552166	0	3.552166	8.149972	155075.3	0.112191	0.0399594	0.0335259	0.0586872	0.0318907	0.0121069	0.00154296	0.0523809	0.0513051	0.0416414	0.022476	0.0486174	0.00602897	0.0400108	0.0328089	0.0298638	0.0077144	0.0131097	0.01930488	-0.3682344	0.00180198	0.111758	0.0197951	0.145667	0.642114	0.0788642	18.68362	0.4406119	0.996774	0.999174	1.00082	1.00323	0.404034	0.266326	0.151121	0.178519	0.07237745	6.087696
13060	6.871214	0	6.871214	4.905618	30454.09	0.00359387	0.125543	0.00596087	0.0306559	0.00406038	0.0291017	0.105348	0.0119207	0.0146831	0.0425532	0.061164	0.0211296	0.0394904	0.0267878	0.0399151	0.0219631	0.0359352	0.0316102	0.03803192	-0.1557532	0.00814304	0.140394	0.000526591	0.512206	0.139692	0.199038	22.92235	0.3648611	0.992726	0.99813	1.00185	1.00729	0.21489	0.298043	0.405845	0.0812221	0.2091079	1.744846
13070	-1.589858	0	-1.589858	3.51721	388296.2	0.00879379	0.0149479	0.0139389	0.021778	0.109829	0.00779628	0.065034	0.249918	0.124191	0.0298055	0.0164008	0.260019	0.0139286	0.108582	0.0140196	0.0288544	0.102053	0.0342879	0.08503636	0.04990868	0.00931922	0.18358	0.00307205	0.103397	0.291776	0.408856	5.516751	0.09706036	0.997961	0.999478	1.00052	1.00204	0.0227573	0.236179	0.270166	0.470898	0.146969	0.6604137
13080	-10.33231	0	-10.33231	7.270797	538697.6	0.234178	0.0065854	0.0683787	0.0307787	0.256055	0.118967	0.0192655	0.0136808	0.101819	0.203484	0.0154108	0.176262	0.000538417	0.0202717	0.0501072	0.0382979	0.120428	0.0741386	0.07967539	-0.1353818	0.280286	0.0883443	0.0152317	0.16622	0.356047	0.0938709	39.61642	0.1714932	0.998269	0.999557	1.00044	1.00173	0.220896	0.0142738	0.454244	0.310587	0.0361114	4.749004
13090	-9.672691	0	-9.672691	11.8105	757434.2	0.0686705	0.034429	0.0586452	0.0186965	0.0419323	0.00467997	0.0448966	0.0109794	0.00202026	0.0186866	0.019139	0.0533581	0.158006	0.0591183	0.211089	0.126637	0.100194	0.0793027	0.05815185	-0.1210875	0.135929	0.369883	0.151623	0.080611	0.260502	0.00145117	48.41757	0.2825895	0.99854	0.999627	1.00037	1.00146	0.187397	0.021849	0.174988	0.615766	0.161502	1.749759
13100	-24.56792	0	-24.56792	11.62039	8695.947	0.137971	0.177856	0.00302475	0.284853	0.31569	0.118808	0.550024	0.0904145	0.0733103	0.0319887	0.0501393	0.031724	0.0470888	0.0192496	0.324959	0.164237	0.0133829	0.13587	0.1135046	-0.09301741	0.332931	0.107775	0.147137	0.0211153	0.116387	0.274656	16.0301	0.1150253	0.986402	0.996486	1.00345	1.01366	0.130433	0.401331	0.440182	0.0280546	0.02200786	5.226554
13110	-12.43898	0	-12.43898	11.72066	62901.8	0.0124353	0.034642	0.0720004	0.00649175	0.149107	0.0351761	0.000577186	0.0469144	0.2093	0.00382944	0.0932768	0.00947396	0.34618	0.0374521	0.0524425	0.0393511	0.16384	0.0491731	0.08600015	-0.06004301	0.176395	0.124113	0.311528	0.280469	0.0507749	0.0567198	17.27097	0.08938978	0.994936	0.998701	1.00129	1.00507	0.44611	0.110893	0.0111007	0.431896	0.02934677	3.045983
13120	-2.372968	0	-2.372968	29.20142	682318.7	0.0377482	0.013027	0.0591395	0.0151051	0.0126327	0.104867	0.0173561	0.0340719	0.0233364	0.129609	0.011797	0.0215412	0.00283526	0.0113804	0.00356374	0.0255727	0.00196988	0.0209207	0.02680329	0.05530912	0.0221004	0.214561	0.459068	0.180549	0.0748219	0.0488996	48.81157	0.009235845	0.998462	0.999607	1.00039	1.00154	0.0559528	0.22182	0.328032	0.394195	0.06454496	0.1430916
13130	-19.82381	0	-19.82381	37.07051	636805.4	0.0629637	0.020767	0.0316516	0.0868423	0.213707	0.0638041	0.0411543	0.0672389	0.144496	0.0395332	0.0344158	0.0510537	0.0379354	0.196929	0.129787	0.137458	0.0668166	0.105674	0.06891322	-0.03141388	0.0602938	0.201336	0.0252921	0.490099	0.0287911	0.194188	45.01921	0.04802281	0.998408	0.999593	1.00041	1.00159	0.0510832	0.746758	0.122025	0.0801335	0.01660893	2.891385
13140	-17.45939	0	-17.45939	20.79056	391439.1	0.0188553	0.472573	0.0325649	0.0643232	0.470734	0.10819	0.00212238	0.0553994	0.0856452	0.214009	0.0777433	0.0110456	0.00407151	0.00532039	0.0193265	0.0140026	0.101102	0.0454337	0.1193831	0.05594601	0.40069	0.111345	0.00352039	0.27104	0.0466719	0.166732	22.38907	0.01280713	0.997969	0.99948	1.00052	1.00203	0.0824206	0.141611	0.119795	0.656173	0.06875313	0.186277
13150	-27.47129	0	-27.47129	8.712153	922842.6	0.229829	0.527263	0.212315	0.0790823	0.0324082	0.423069	0.303307	0.189803	0.0927574	0.175951	0.00389896	0.0485148	0.224626	0.025707	0.09209	0.0419585	0.226769	0.307932	0.1588003	0.1572105	0.0591751	0.045074	0.0131918	0.471295	0.130698	0.280566	11.74198	0.05460304	0.998677	0.999662	1.00034	1.00132	0.112885	0.105379	0.777539	0.00419658	0.2118136	0.2577882
13160	-24.93616	0	-24.93616	19.62415	849450	0.0856771	0.185112	0.0468062	0.0189522	0.0295674	0.0172879	0.361235	0.00338337	0.0559506	0.14938	0.0714282	0.0578438	0.282664	0.0100511	0.0977467	0.0373814	0.297393	0.285558	0.1269254	0.03348552	0.0462448	0.401312	0.0282448	0.136519	0.0336007	0.354079	34.86422	0.01306548	0.998621	0.999647	1.00035	1.00138	0.0256874	0.363161	0.482632	0.12852	0.046551	0.2806702
13170	-61.64695	0	-61.64695	40.69453	287510.2	0.045339	0.879799	0.501591	0.305861	0.652826	1.78299	0.0160662	1.57825	1.12597	0.0726008	1.23053	0.0449118	0.400445	0.10049	0.393391	0.310387	0.18537	0.44182	0.5907962	0.02536629	0.0724932	0.339982	0.0192619	0.0147553	0.307973	0.245535	46.50523	0.03573001	0.99763	0.999394	1.0006	1.00237	0.136131	0.602851	0.159728	0.10129	0.0610963	0.5848147
13180	-45.21284	0	-45.21284	9.357797	890210.9	0.169489	0.484054	0.874908	0.0418647	0.34611	0.797841	0.546391	0.119565	0.0325975	0.265894	0.705356	0.454664	0.674563	0.409192	0.10035	0.0082931	0.205417	0.316794	0.3662114	-0.06265133	0.45461	0.313767	0.0274116	0.121007	0.0530657	0.0301383	33.79989	0.06348735	0.998653	0.999656	1.00034	1.00135	0.0222998	0.643685	0.210406	0.12361	0.0008360182	75.94015
13190	-19.39937	0	-19.39937	8.740674	968243.8	0.0227019	0.140315	0.140812	0.404818	0.240863	0.23424	0.122395	0.0645378	0.00200777	0.131506	0.027218	0.00924253	0.142342	0.347256	0.140179	0.0837372	0.0187837	0.023776	0.1154208	0.0660863	0.176175	0.0758056	0.189117	0.114994	0.408521	0.0353866	11.33598	0.09589004	0.998709	0.99967	1.00033	1.00129	0.114167	0.266687	0.357803	0.261344	0.1619763	0.5920003
13200	-27.32155	0	-27.32155	4.110315	874965.2	0.00520789	0.0758675	0.0464838	0.0383301	0.0936395	0.493897	0.14105	0.0895655	0.000317261	0.36152	0.0440042	0.0615116	0.158472	0.152732	0.222909	0.700462	0.789467	0.19568	0.1437142	-0.2209517	0.245724	0.0867691	0.0932295	0.0730916	0.483741	0.0174446	11.18878	0.2805913	0.998641	0.999653	1.00035	1.00136	0.026374	0.314962	0.44743	0.211234	0.05963959	4.704782
13210	-30.2186	0	-30.2186	4.226963	841503.9	0.144938	0.0436753	0.202948	0.20574	0.0516884	0.00755975	0.340753	0.183888	0.112868	0.0932958	0.302672	0.61706	0.325715	0.141839	0.188644	0.0434279	0.221286	0.0105315	0.2090305	0.1620522	0.0678846	0.0764268	0.455177	0.0727542	0.185228	0.142529	32.7385	0.1401944	0.998615	0.999646	1.00035	1.00139	0.101079	0.451048	0.297912	0.149961	0.3022466	0.4638411
13220	-18.34403	0	-18.34403	16.70126	672680.3	0.0759511	0.0903061	0.0588284	0.100896	0.133627	0.00760937	0.0667164	0.00839187	0.139142	0.0927214	0.0322747	0.0937785	0.0701329	0.00286353	0.0175343	0.0885009	0.0241053	0.267429	0.131653	-0.009822829	0.0949794	0.23571	0.0374887	0.101793	0.259158	0.270871	37.46274	0.0214202	0.998451	0.999604	1.0004	1.00155	0.206415	0.204828	0.221466	0.367291	0.01159737	1.846987
13230	-19.13093	0	-19.13093	17.75812	836424.5	0.0269043	0.00304806	0.0951157	0.0320806	0.0535421	0.141753	0.0575143	0.076131	0.130156	0.0466566	0.399801	0.0855373	0.0211936	0.2636	0.0742394	0.0693661	0.136234	0.0541199	0.1222945	0.06176938	0.0258803	0.137317	0.18437	0.210711	0.144846	0.296876	24.67817	0.005959351	0.99861	0.999645	1.00035	1.00139	0.171965	0.0174749	0.768672	0.0418885	0.06772873	0.08798852
13240	0.3010166	0	0.3010166	2.665496	907426.5	0.0415815	0.0231646	0.00138701	0.0604795	0.041589	0.103662	0.0646985	0.175962	0.0714168	0.141994	0.0562061	0.0216807	0.0455929	0.0160091	0.0367481	0.0145455	0.0314138	0.10333	0.04795416	-0.3294023	0.0346673	0.030347	0.123054	0.262912	0.0966749	0.452344	12.92679	0.458968	0.998666	0.999659	1.00034	1.00133	0.265809	0.141127	0.0797833	0.51328	0.1295657	3.542357
