Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3099	1	-3732.133	-3705.793	-26.33924	4.553966	0.1912868	0.00938475	0.00381399	0.0203504	0.0454426	0.00190062	0.0185756	0.0188756	0.00587792	0.0385243	0.023343	0.0870528	0.0234939	0.0337913	0.0265799	0.00532641	0.0105465	0.00950709	0.0020761	0.0129932	0.00634668	0.00906527	0.022039	0.00309559	0.00071229	0.0191213	0.00828892	0.0175447	0.00552705	0.0101183	0.0181624	0.0250315	0.00255755	0.011046	0.00117936	0.00340821	0.00370808	0.0230387	0.00534639	0.00158679	0.00416081	0.0258742	0.0151636	0.01588642	0.05930595	0.00952464	0.504905	0.00210958	0.0084814	0.465698	0.00928073	23.71688	0.186151	9	37.66512	0.3643185	0.000387838	0.0289049	0.360537	3.61017	0.311845	0.294461	0.129873	0.263821	0.245457	0.7583856
3100	0	-3756.053	-3711.368	-44.68514	4.169567	0.1738584	0.0274464	0.0102755	0.0068618	0.0224906	0.0125825	0.0543497	0.0474687	0.015249	0.0368388	0.0297791	0.00762921	0.00499833	0.033798	0.0129634	0.0420992	0.0114714	0.0151344	0.00253374	0.0372866	0.041781	0.00448242	0.00821966	0.029303	0.0144122	0.0341562	0.0160548	0.0247283	0.0181101	0.000149003	0.0020072	0.00478265	0.00979812	0.0186599	0.0109255	0.0110989	0.0318752	0.0767819	0.00292106	0.00479453	0.003779	0.0381715	0.050906	0.02265019	0.07332175	0.0100243	0.543591	0.00926771	0.001534	0.430075	0.00550782	23.96984	0.1295552	9	37.82443	0.4129805	0.000188019	0.0201844	0.312101	3.66753	0.302725	0.291186	0.13321	0.272879	0.2028769	0.63859
3101	1	-3754.977	-3718.637	-36.33954	5.171868	0.214554	0.0119237	0.00274661	0.00341363	0.0310482	0.00179811	0.0127567	0.0230217	0.00829615	0.0267416	0.0593036	0.00975038	0.0207575	0.0324919	0.0212607	0.00835573	0.0161503	0.00380156	0.00476232	0.0658462	0.0211543	0.0267132	0.010527	0.00661294	6.68042e-05	0.0154494	0.00794699	0.00978257	0.00576136	0.00287853	0.0103111	0.0100838	0.0672616	0.0163199	0.0137509	0.02835	0.00637274	0.0459589	0.00622006	0.00414212	0.0477412	0.0218678	0.00924689	0.01564134	0.02085414	0.00589967	0.57519	0.00301312	0.0135389	0.389856	0.0125028	23.48038	0.2057158	8	37.973	0.4339458	0.000848455	0.0425709	0.420565	3.53602	0.29518	0.307547	0.132504	0.26477	0.2265699	0.9079572
3102	0	-3758.591	-3708.161	-50.43001	3.801831	0.1403733	0.0115818	0.0035673	0.0513843	0.133407	0.0193155	0.011771	0.0448662	0.0200513	0.0358261	0.0248486	0.0115335	0.000735494	0.0380325	0.00203616	0.0192412	0.00333427	0.0229345	0.00737689	0.0609598	0.0209946	0.00576583	0.0126739	0.00738302	0.0380576	0.0457238	0.0302359	0.000447207	0.0272294	0.000496263	0.0199379	0.020745	0.0292604	0.0175076	0.0227974	0.00137646	0.0393697	0.0174719	0.0133753	0.00887164	0.00549214	0.0284688	0.0611204	0.02099396	0.06038586	0.00573717	0.54534	0.00929753	0.00453086	0.431459	0.00363633	24.31491	0.1715855	9	37.91463	0.5642946	2.82027e-05	0.00785536	0.212633	3.77948	0.2918	0.310288	0.129976	0.267936	0.2319714	0.739684
3103	1	-3742.715	-3715.138	-27.57697	5.724455	0.210155	0.0123839	0.00365174	0.0064759	0.0180924	0.00305721	0.0183344	0.0159202	0.004744	0.0238652	0.00731588	0.0772528	0.0218803	0.0297886	0.0165219	0.00522026	0.00290669	0.0129376	0.0188245	0.00164513	0.0149057	0.0122062	0.0179484	0.00368146	0.00731932	0.00120666	0.0233157	0.00652504	0.00646803	0.00857111	0.0121665	0.016917	0.0216409	0.0226197	0.0248215	0.0263554	0.00314758	0.00669642	0.00747239	0.000358471	0.0110206	0.019779	7.36914e-05	0.01665485	0.09342432	0.0106137	0.549351	0.00442374	0.0128043	0.410752	0.012055	23.29722	0.1015216	9	37.23682	0.4107124	0.000741544	0.0398316	0.409638	3.54979	0.297519	0.301175	0.122952	0.278354	0.1949459	0.5207681
3104	0	-3750.728	-3709.139	-41.58886	3.747492	0.1990316	0.0201944	0.0195526	0.000534744	0.00638128	0.00641223	0.0112451	0.00619481	0.0223682	0.0441904	0.0279378	0.00769401	0.00277868	0.0229727	0.00533073	0.0158534	0.0220393	0.0131373	0.0154587	0.0296191	0.0151681	0.0259041	0.0261924	0.00544984	0.0626595	0.0309746	0.0191612	0.00194497	0.00437196	0.00453754	0.0124322	0.00917656	0.0426683	0.0131269	0.0113628	0.0227924	0.00744259	0.0398333	0.0105811	0.00241769	0.00388332	0.0100706	0.0135196	0.02316325	0.02267998	0.0144252	0.528551	0.0106068	0.00443296	0.438498	0.00348596	23.02601	0.1015528	8	37.52282	0.2780756	0.00051365	0.0332187	0.381126	3.58514	0.293185	0.310535	0.125221	0.271059	0.1242328	0.8174397
3105	1	-3754.002	-3710.115	-43.887	5.036405	0.175561	0.0275499	0.000625812	0.0016211	0.0385622	0.000358629	0.0146669	0.0195394	0.00369446	0.0202122	0.0261813	0.0165709	0.0100656	0.0332136	0.0458312	0.0506911	0.0101164	0.00637943	0.00743364	0.0855259	0.00331572	0.00594407	0.00490544	0.00145521	0.0124309	0.00902871	0.0506949	0.00546764	0.0135317	0.00302034	0.0233706	0.0118036	0.00179829	0.0395567	0.00202959	0.0592699	0.00233515	0.0571132	0.00348916	0.00719493	0.024983	0.0045238	0.00819712	0.01713596	0.05716326	0.00862894	0.549984	0.00477549	0.00932925	0.411226	0.0160566	25.28987	0.1033362	8	38.19682	0.3792042	0.000203085	0.0209718	0.316954	3.66187	0.313954	0.293298	0.115361	0.277386	0.1604994	0.6438414
3106	0	-3738.984	-3710.272	-28.71185	3.786923	0.193412	0.0184984	0.0153096	0.00274241	0.00515112	0.0495555	0.00665316	0.00529837	0.0159612	0.0335458	0.0165452	0.00566639	0.00237346	0.0342287	0.0299104	0.0112422	0.0123174	0.00568556	0.00913632	0.0205076	0.0219552	0.00210586	0.0131159	0.0169576	0.00558103	0.0216623	0.023626	0.0145292	0.00941575	0.00136339	0.00360077	0.0129599	0.0152792	0.0187061	0.043468	0.00215856	0.032137	0.00777784	0.0252239	0.000830558	0.0262991	0.0288017	0.0020568	0.01447446	0.09292575	0.0136086	0.494575	0.00702887	0.00669942	0.473543	0.00454444	17.7373	0.1275631	9	38.67766	0.3912911	0.000419862	0.0300634	0.366246	3.60327	0.311212	0.284605	0.13573	0.268453	0.2204889	0.5785468
3107	1	-3729.831	-3707.101	-22.73033	4.876676	0.1951039	0.0108307	0.00544146	0.024396	0.0467042	0.000826133	0.016139	0.0149053	0.00649386	0.0331283	0.00535658	0.0257018	0.0221258	0.0274956	0.00225623	0.0104911	0.000763927	0.000704029	0.00606937	0.00539449	0.00160289	0.0182105	0.0223947	0.00114906	0.005834	0.00426724	0.00500692	0.00242787	0.00107773	0.0143925	0.0179544	0.0158228	0.0139345	0.0114131	0.0020612	0.0218584	0.000841183	0.0523443	0.0126274	0.0126138	0.00944276	0.0157402	0.00260987	0.01176784	-0.006358431	0.0100476	0.54904	0.00895953	0.0023121	0.41052	0.0191211	24.38909	0.1387804	10	38.18319	0.3054281	0.000446685	0.0309995	0.370759	3.59779	0.304488	0.31707	0.119256	0.259185	0.132422	1.048016
3108	0	-3742.31	-3712.792	-29.51839	3.365853	0.2003006	0.0121932	0.0196498	0.00343538	0.00760978	0.00998761	0.000156164	0.00442697	0.0167712	0.039068	0.0195896	0.00474677	0.00977231	0.0215582	0.0158467	0.00258655	0.000234737	0.0224161	0.0120311	0.0186987	0.0305392	0.00615994	0.0280382	0.00884654	0.0120044	0.0367236	0.00772908	0.0362046	0.0259691	0.00596549	0.00768137	0.0179866	0.0219088	0.00906011	0.0452255	0.0285145	0.00157667	0.0266023	0.00553442	0.0299773	0.0216483	0.00716763	0.0450714	0.01880425	0.05163045	0.0144105	0.567348	0.00710783	0.00417008	0.403095	0.00386838	12.40816	0.1267889	9	37.32632	0.4623994	0.000536732	0.0339491	0.384442	3.58107	0.309245	0.288114	0.133772	0.26887	0.1784193	0.710623
3109	1	-3746.261	-3713.161	-33.09983	3.557075	0.1339892	0.00972638	0.00543602	0.00743991	0.0392833	0.0045457	0.019079	0.0234392	0.006032	0.0216011	0.000908258	0.0132455	0.0180785	0.0531969	0.00456438	0.00836824	0.00143166	0.00101622	0.00297339	0.00157914	0.00378284	0.0152351	0.00266538	0.0016498	0.0134175	0.00304909	0.00501388	0.00374987	0.000577557	0.0249688	0.0461075	0.0161656	0.0884523	0.0128837	0.00991466	0.0125985	0.00421489	0.065562	0.000802883	0.0164171	0.00747282	0.00852766	0.00871156	0.01776112	0.02236106	0.00850896	0.607276	0.00356026	0.00203534	0.364718	0.0139013	23.35563	0.186866	8	42.96039	0.4342902	1.76343e-05	0.00621652	0.19319	3.80058	0.289148	0.315982	0.126778	0.268091	0.209227	0.8931254
3110	0	-3749.498	-3707.389	-42.10854	4.109812	0.2234479	0.0205523	0.00869463	0.0259722	0.00735421	0.0698984	0.00875143	0.0184402	0.0188413	0.0422832	0.0308424	0.00826545	0.00657682	0.025704	0.000635992	0.0349656	0.00986112	0.0213543	0.00689249	0.0253372	0.0323723	0.0108183	0.0194752	0.0117871	0.0113398	0.0242508	0.000310993	0.0201296	0.00825389	0.0225412	0.0112534	0.0138031	0.017051	0.0172622	0.0287548	0.00462726	0.0284981	0.00237183	0.0284703	0.00111749	0.0155453	0.0261157	0.0180977	0.02085883	-0.03915665	0.0140019	0.536982	0.00751535	0.00460396	0.426206	0.0106903	18.78021	0.2045362	9	42.34084	0.2929606	0.00109606	0.0483027	0.442053	3.50855	0.30364	0.295587	0.132593	0.26818	0.1653796	1.236768
3111	1	-3748.864	-3714.208	-34.65602	3.400193	0.1740022	0.00302237	0.00422562	0.0177959	0.0301211	0.00199711	0.0217146	0.0228587	0.0146578	0.0359057	0.00581079	0.030217	0.0160388	0.0177848	0.0569167	0.000619446	0.0255686	0.000298514	0.00535977	0.0523971	0.0374942	0.00177148	0.000684759	0.0329697	0.000985239	0.00604749	0.0167481	0.00927408	0.00173932	0.0207996	0.022489	0.0519536	0.0310825	0.0236903	0.00352043	0.00750717	0.00764152	0.0467325	0.00754675	0.00644054	0.000429063	0.00294778	0.0383229	0.02367301	0.03271553	0.0115528	0.68427	0.00401165	0.00166349	0.285447	0.0130552	23.25789	0.1502337	9	37.48472	0.4044105	0.000189257	0.0202504	0.312512	3.66705	0.290773	0.328158	0.121514	0.259554	0.1829493	0.821177
3112	0	-3766.881	-3710.686	-56.19517	3.795232	0.1812016	0.00877873	0.000607001	0.0389737	0.0623495	0.0512264	0.0533312	0.00681234	0.0209022	0.0440701	0.0191634	0.00695823	0.00173097	0.0205214	0.0219052	0.0307228	0.0147085	0.0101092	0.00842365	0.0499921	0.044623	0.00810365	0.028093	0.0266416	0.00278361	0.0323725	0.0438709	0.00578689	0.037535	0.0112399	0.00427197	0.0378011	0.030329	0.0167191	0.0260737	0.00545089	0.0212886	0.0360518	0.0173688	0.0551956	0.00274442	0.00379299	0.0508163	0.02207493	0.009438438	0.0124352	0.476899	0.00667446	0.00207222	0.492425	0.00949421	17.56076	0.2128506	7	37.8939	0.2696563	0.000259467	0.0236829	0.332851	3.64321	0.300577	0.310524	0.131461	0.257438	0.2222891	0.9575398
3113	1	-3744.804	-3709.254	-35.54983	3.716223	0.2084754	0.000530254	0.00415381	0.0135827	0.0594743	0.00582846	0.0213921	0.0342376	0.0119695	0.026409	0.00210137	0.0168255	0.0245545	0.0224786	0.00866532	0.00924277	0.00599139	0.00437709	0.010938	0.00471829	0.0356861	0.0163354	0.00967581	0.0279309	0.0134402	0.00430333	0.00702805	0.00862375	0.0012826	0.02176	0.026959	0.0117413	0.047217	0.0159459	0.00243591	0.0126202	0.00793916	0.0607011	0.00374367	0.0106574	0.0362572	0.00505161	0.0728242	0.01822162	0.08518104	0.0129379	0.5537	0.00414728	0.00412127	0.415315	0.00977782	23.75022	0.2141284	9	37.46132	0.3181904	0.000703317	0.0388036	0.405414	3.55508	0.293307	0.306479	0.132502	0.267711	0.2993094	0.7154081
3114	0	-3768.604	-3710.321	-58.28278	3.479854	0.1767811	0.0450029	0.0798574	0.0269181	0.0371617	0.0163608	0.0513145	0.0243931	0.0201542	0.0284985	0.01329	0.00475165	0.00446977	0.0232296	0.0443102	0.0116293	0.0745572	0.0242371	0.0082228	0.0541533	0.0289863	0.00488109	0.0109669	0.0185182	0.0220296	0.0227224	0.0688286	0.0611566	0.00689879	0.103635	0.00334032	0.0170254	0.087104	0.0296601	0.0464367	0.00451452	0.0371312	0.0233632	0.0298406	0.00877758	0.00563562	0.0145985	0.0406112	0.02934139	0.05525771	0.0226581	0.519003	0.00491637	0.00278551	0.444364	0.00627325	12.70078	0.1629453	8	38.13253	0.3041126	0.000214423	0.021545	0.320417	3.65782	0.292019	0.301682	0.132993	0.273306	0.218203	0.7467601
3115	1	-3730.606	-3711.634	-18.97203	5.23207	0.1738061	0.000192874	0.00332001	0.0041415	0.0328452	0.00583303	0.0142232	0.0318458	0.0100411	0.0400053	0.0181554	0.0022677	0.0126805	0.0364176	0.0249672	0.000743591	0.00693523	0.0330163	0.0040697	8.26224e-05	0.0039087	0.0147744	0.00376243	0.0015756	0.00117761	0.0100696	0.00661941	0.0133582	0.00193123	0.013854	0.00688485	0.0121505	0.0168464	0.0108527	0.00833363	0.0166607	0.0107121	0.0487768	0.00106028	0.0050295	0.00405393	0.00916895	0.00107804	0.01417562	0.1548196	0.0113235	0.549421	0.00346801	0.00773776	0.412106	0.0159438	23.20409	0.1325381	9	38.256	0.3135859	0.000187569	0.0201605	0.311952	3.6677	0.284939	0.30608	0.122037	0.286945	0.2873577	0.4612304
3116	0	-3756.07	-3710.335	-45.73589	4.123341	0.1993956	0.00499457	0.0159869	0.120688	0.0304028	0.0239376	0.0123684	0.0449625	0.017586	0.0355787	0.0251647	0.0070302	0.00301329	0.0289981	0.00146423	0.00985377	0.0010529	0.0193592	0.00969458	0.0192692	0.015998	0.022151	0.0411028	0.0589086	0.00710082	0.0193941	0.0257909	0.0699035	0.0125648	0.00592148	0.00591857	0.013856	0.0139481	0.0197168	0.0048168	0.00381181	0.0132127	0.0010832	0.0112988	0.00279835	0.0138683	0.0129013	0.0265685	0.02205629	0.03312357	0.0164881	0.521282	0.0100077	0.00103212	0.446315	0.00487487	12.10284	0.2462848	9	38.0105	0.5426848	0.000520198	0.0334276	0.382079	3.58397	0.31314	0.289317	0.127389	0.270155	0.2794084	0.8814511
3117	1	-3757.259	-3708.981	-48.27807	4.196204	0.1788579	0.0103065	0.00483457	0.0165097	0.0673419	0.00492274	0.0228861	0.0267563	0.00938524	0.0326873	0.00669963	0.0464462	0.0192204	0.0222477	0.00101215	0.0813962	0.0306784	0.00614124	0.00308618	0.00389788	0.0102748	0.00372411	0.0236299	0.00546337	0.00274238	0.001004	0.00412751	0.00473964	0.0195968	0.03813	0.0137517	0.0207606	0.0371949	0.011994	0.00196842	0.00443187	0.0329404	0.0322845	0.0278426	0.0175869	0.0750719	0.00123562	0.0278928	0.02789775	0.009416085	0.00946851	0.503401	0.00216687	0.00426769	0.462143	0.0185526	13.10524	0.1760123	7	38.53786	0.2747422	0.000234795	0.0225376	0.32628	3.65095	0.286187	0.32648	0.142716	0.244617	0.1854284	0.9492198
3118	0	-3755.674	-3707.761	-47.9131	3.648554	0.1945968	0.00282384	0.0372379	0.0448887	0.00922275	0.019333	0.00131888	0.00415298	0.0219159	0.0459299	0.0331838	0.0062464	0.00310074	0.0307418	0.0107203	0.00345198	0.0233431	0.0595664	0.00973532	0.0280801	0.0198028	0.0178413	0.0112637	0.0468135	0.0337434	0.0142438	0.0336806	0.0308579	0.0503652	0.0494356	0.0203696	0.0176814	0.0261038	0.0126335	0.0344883	0.0116655	0.00593885	0.0139963	0.00998155	0.0501058	9.28197e-05	0.00365082	0.0493732	0.01809135	0.08083983	0.0160234	0.506591	0.0097257	0.00148953	0.461281	0.00488957	13.02979	0.1211995	8	37.43524	0.5302074	0.00043852	0.0307176	0.369409	3.59943	0.28572	0.303248	0.133788	0.277244	0.2020394	0.5998808
3119	1	-3773.851	-3711.252	-62.59854	4.757133	0.1819539	0.000172356	0.00298656	0.0138645	0.0457273	0.00230498	0.0245394	0.0288199	0.00837426	0.0260662	0.0133655	0.0386459	0.0228187	0.0206778	0.0917151	0.0450516	0.0593199	0.0147194	0.0164939	0.0155496	0.0271559	0.00579467	0.0263488	0.0271427	0.0666816	0.0201055	0.0489173	0.020378	0.00994857	0.00627021	0.00703168	0.0532674	0.0329613	0.00386586	0.00148603	0.0257589	0.0292297	0.00887587	0.0224276	0.00980156	0.00157836	0.00432633	0.0666783	0.03147156	0.03022578	0.0103211	0.562884	0.000985674	0.00356406	0.405948	0.0162967	13.50061	0.1727533	7	43.27425	0.2823346	0.000267778	0.0240562	0.334949	3.64073	0.29903	0.318352	0.132461	0.250156	0.2029791	0.8510892
3120	0	-3768.265	-3710.781	-57.48433	3.028086	0.1974957	0.110599	0.00742746	0.0056324	0.0303644	0.0256439	0.0308423	0.0558636	0.0329019	0.057106	0.0360311	0.00546922	0.00460085	0.0382474	0.0166738	0.0763596	0.0198296	0.0701251	0.00956917	0.0611683	0.0322806	0.0108325	0.00384014	0.0227724	0.115693	0.0691104	0.0605027	0.00775349	0.0451669	0.0124396	0.00516327	0.0541854	0.0250077	0.0449088	0.0052475	0.00433203	0.00643599	0.0258425	0.0179567	0.0175518	0.00751886	0.0245591	0.0196328	0.03039986	0.09439466	0.0156154	0.49369	0.0078013	0.00398836	0.475167	0.00373749	12.84581	0.1517935	7	39.64243	0.4906921	0.000486667	0.0323433	0.37709	3.59008	0.294054	0.302226	0.134776	0.268944	0.2461881	0.6165751
3121	1	-3758.144	-3712.104	-46.04006	4.455631	0.152924	0.00544342	0.00348435	0.0205819	0.0470606	0.00398234	0.0153802	0.0257547	0.00869455	0.0338881	0.0156991	0.0451719	0.0211475	0.0228588	0.0139981	0.00536502	0.01281	0.00667581	0.00810367	0.0210668	0.0479539	0.0113617	0.0519065	0.0530751	0.00983369	0.0179611	0.00561432	0.0164391	0.00996269	0.00518852	0.00941332	0.034278	0.0659901	0.00876464	0.0164723	0.00821227	0.0455841	0.00268978	0.0245512	0.0108421	0.018525	0.0250958	0.0523778	0.02292279	0.1002107	0.0105726	0.561664	0.00217621	0.0018884	0.403295	0.020404	11.16076	0.2193651	8	37.77687	0.3393735	6.33103e-05	0.0117496	0.250627	3.73756	0.327718	0.294913	0.124967	0.252402	0.3195758	0.6864259
3122	0	-3769.875	-3715.551	-54.32429	3.947291	0.2302825	0.0379478	0.0272712	0.00347313	0.0334524	0.0019371	0.0747483	0.041405	0.0299221	0.0596682	0.0350541	0.00862719	0.00939594	0.0291542	0.123336	0.00249634	0.00252252	0.010237	0.0140585	0.0395796	0.0339999	0.048151	0.0165787	0.0260003	0.00203252	0.00136162	0.0183555	0.036317	0.0041815	0.0181254	0.00232704	0.0282506	0.0232884	0.0128604	0.0273154	0.0401087	0.0407767	0.0254604	0.0331873	0.00725638	0.0692459	0.00555548	0.00625016	0.02097083	0.02607983	0.00950716	0.508828	0.00552256	0.00257647	0.472106	0.00146071	10.11126	0.2228794	7	37.23928	0.3407818	0.00131655	0.0528675	0.45802	3.4878	0.323352	0.285707	0.137813	0.253128	0.2489592	0.8952446
3123	1	-3745.73	-3709.423	-36.30628	5.579784	0.1808246	0.0313444	0.00542325	0.0105292	0.0596591	0.00295609	0.0220156	0.0273945	0.00528977	0.024897	0.00368639	0.0492721	0.0355065	0.0259959	0.00501474	0.027681	0.00647637	0.00548281	0.00927387	0.0364113	0.0146146	0.0112629	0.00340486	0.0209077	0.00598942	0.000797496	0.00169823	0.00211161	0.0228072	0.00394695	0.00706839	0.0198777	0.0261962	0.0112656	0.00962717	0.00570296	0.0243015	0.0340572	0.011263	0.000709117	0.0138331	0.0210131	0.0125859	0.01681906	0.138496	0.0115804	0.485301	0.0061033	0.0014687	0.477917	0.0176299	27.23513	0.1278216	8	39.32555	0.2967798	0.000255375	0.0234969	0.331797	3.64445	0.314797	0.30984	0.128359	0.247005	0.2663176	0.4799592
3124	0	-3746.369	-3710.473	-35.89609	3.620577	0.1719173	0.0204218	0.00224876	0.0226831	0.000118978	0.00338615	0.00677236	0.0095408	0.0219467	0.0492557	0.029335	0.00635858	0.0069346	0.0215035	0.0184073	0.00625364	0.0118994	0.0119142	0.0096642	0.137708	0.048848	0.00880638	0.020913	0.027752	0.0143489	0.0160727	0.0273941	0.00684555	0.0220388	0.00293696	0.00139972	0.00246338	0.0177755	0.0226493	0.00883038	0.00076488	0.00394896	0.0121806	0.00642906	0.010361	0.0800806	0.00703468	0.0472842	0.01956156	0.08752632	0.0140055	0.537782	0.00600918	0.00322074	0.438477	0.000505995	10.28693	0.08756014	8	41.85204	0.3207346	0.000171878	0.0193046	0.306538	3.67399	0.269597	0.303597	0.141744	0.285062	0.1750865	0.5000966
3125	1	-3756.472	-3708.814	-47.65829	5.211848	0.1525613	0.040371	0.00514179	0.0277634	0.0416136	0.00288091	0.0167656	0.0240608	0.00432399	0.0411368	0.00907055	0.0139541	0.0351763	0.0311832	0.0128499	0.014759	0.0985952	0.0140396	0.00337474	0.037174	0.00613673	0.00414988	0.0153194	0.0159568	0.0784835	0.0164539	0.0102152	0.0102573	0.0125215	0.00611071	0.00450289	0.00996111	0.0233607	0.0100787	0.0250947	0.0177226	0.0238767	0.0247782	0.00458857	0.0241449	0.0530975	0.0065479	0.0079376	0.02302013	0.009796727	0.00936667	0.585118	0.00612007	0.00353212	0.386557	0.00930624	19.99356	0.2129604	7	40.27134	0.4576187	6.19637e-05	0.0116246	0.249538	3.73878	0.300638	0.314091	0.121235	0.264035	0.2227572	0.9560206
3126	0	-3769.362	-3715.187	-54.17506	3.28382	0.1851586	0.0518066	0.0961393	0.00520867	0.0301474	0.0726773	0.00923402	0.0212187	0.0227238	0.0300063	0.0201534	0.00668684	0.00801369	0.0252108	0.0415144	0.000378805	0.0398233	0.0312705	0.0159203	0.067751	0.0556255	0.0246337	0.0311676	0.0136159	0.0894504	0.0391712	0.0571238	0.0249506	0.0346994	0.02435	0.0236817	0.0197013	0.0535212	0.0187985	0.0224019	0.00240358	0.0011056	0.0232413	0.00477097	0.00925934	0.0587221	0.0180763	0.00390343	0.0336332	0.09598098	0.00711415	0.534855	0.0101681	0.00892155	0.438033	0.000908149	10.55727	0.08619146	8	38.33723	0.4472229	0.000305385	0.0256761	0.343829	3.63019	0.32826	0.303105	0.12449	0.244145	0.1821724	0.4731312
3127	1	-3772.64	-3713.178	-59.46226	5.983125	0.1836305	0.00659553	0.00346362	0.0349656	0.0702187	0.00429653	0.0234768	0.0340934	0.00664292	0.0524359	0.0305084	0.0268788	0.0275073	0.01745	0.0260124	0.0214175	0.0483148	0.00191197	0.0360484	0.0224472	0.00671125	0.164474	0.0143846	0.0410424	0.00775089	0.0304561	0.00725336	0.0022027	0.036428	0.00138068	0.0073055	0.00321621	0.0204253	0.0125858	0.0386266	0.0158018	0.0102132	0.0217965	0.0223194	0.0350163	0.0343922	0.010553	0.00279749	0.01988392	0.1296669	0.0136847	0.575783	0.00987217	0.00922834	0.380389	0.0110426	18.43986	0.1063181	6	41.8733	0.2582201	0.000287	0.0248977	0.339606	3.63521	0.287027	0.295562	0.121661	0.295749	0.235985	0.4505291
3128	0	-3779.263	-3716.074	-63.18892	3.904511	0.1693113	0.0376807	0.0132804	0.00292717	0.0254227	0.0221277	0.00949229	0.0623194	0.024338	0.0326806	0.0166463	0.0128601	0.00425442	0.0303631	0.036944	0.158584	0.0113274	0.0468659	0.00511486	0.0515029	0.0170814	0.0622196	0.00191341	0.0510929	0.00492432	0.00195483	0.0110174	0.0388928	0.02002	0.195442	0.00214186	0.0507667	0.0254891	0.0176531	0.0195349	0.0244887	0.0357995	0.0310353	0.0180913	0.0396938	0.0413269	0.0110276	0.00169325	0.05218134	0.06005967	0.00822127	0.387685	0.0117539	0.0103548	0.580084	0.00190104	11.46331	0.1308922	8	38.22475	0.4512471	0.000151874	0.0181539	0.299021	3.68267	0.310988	0.290629	0.139801	0.258582	0.1909519	0.6854723
3129	1	-3767.523	-3711.229	-56.29442	4.012074	0.1808083	0.0202038	0.00591761	0.0962537	0.0540764	0.00184252	0.0244861	0.022173	0.00627786	0.0375852	0.0221437	0.00324551	0.014451	0.0223307	0.00892028	0.00914996	0.0052801	0.00310738	0.0117567	0.0472246	0.0214222	0.00545745	0.0691837	0.00734162	0.0217746	0.00424287	0.0317063	0.0311073	0.0243566	0.00982523	0.0148484	0.0106513	0.0318334	0.0238543	0.0183264	0.0175557	0.133722	0.0494312	0.0184556	0.0331601	0.0354976	0.0121057	0.0411613	0.02660677	0.02418695	0.0148399	0.532706	0.00277896	0.0100073	0.421303	0.0183652	12.68737	0.1589962	6	38.17606	0.2820501	0.000255199	0.0234889	0.331751	3.6445	0.287808	0.324244	0.121992	0.265956	0.1831831	0.867963
3130	0	-3769.329	-3719.401	-49.92787	3.704578	0.2005264	0.0118399	0.0228535	0.00451177	0.0378089	0.0371764	0.0199321	0.0322882	0.0243455	0.0368547	0.0222524	0.00542472	0.00215422	0.0192957	0.0302295	0.0125884	0.00611829	0.0196429	0.00548485	0.0455576	0.0280375	0.0588984	0.00188318	0.0398263	0.0141726	0.043809	0.00657245	0.0379929	0.0358991	0.0406169	0.00528679	0.0244479	0.0262294	0.0424617	0.0272371	0.0180602	0.0493295	0.011102	0.013723	0.0255179	0.0306518	0.00725612	0.0178074	0.02835218	0.02515346	0.00455302	0.428572	0.0109476	0.0107974	0.540293	0.00483779	11.13796	0.140654	8	42.52195	0.2808965	0.000540915	0.0340797	0.38503	3.58035	0.278209	0.334179	0.125365	0.262247	0.1658074	0.8482971
